,gtaa_buy_signal,sentiment_buy,risk_buy,dm_buy_signal,paa_buy_signal,daa_buy_signal
2017-05-26,"['NVDA', 'TSLA', 'AAPL', 'AMZN', 'GOOGL']","['MSFT', 'INTC', 'CPRT', 'AMAT', 'COST']","['AMD', 'FAST', 'PANW', 'DLTR']","['NVDA', 'MELI', 'ADSK', 'ALGN', 'ENPH']","['NVDA', 'AMD', 'MU', 'CSX', 'MELI']","['NVDA', 'MELI', 'ADSK', 'ALGN', 'MU']"
2017-05-30,"['NVDA', 'TSLA', 'AAPL', 'AMZN', 'AMD']","['MSFT', 'INTC', 'FTNT', 'AMAT', 'ON']","['CMCSA', 'WDAY']","['NVDA', 'MELI', 'ADSK', 'LRCX', 'MU']","['NVDA', 'MU', 'AMD', 'CSX', 'MELI']","['NVDA', 'MELI', 'ADSK', 'MU', 'EA']"
2017-05-31,"['NVDA', 'TSLA', 'AAPL', 'AMZN', 'GOOG']","['MSFT', 'INTC', 'AMAT', 'TXN', 'CDNS']","['AMD', 'AMGN', 'BIIB']","['NVDA', 'MELI', 'ADSK', 'MU', 'LRCX']","['NVDA', 'AMD', 'MU', 'CSX', 'MELI']","['NVDA', 'MELI', 'ADSK', 'MU', 'EA']"
2017-06-01,"['NVDA', 'TSLA', 'PANW', 'AAPL', 'AVGO']","['MSFT', 'INTC', 'AMAT', 'SBUX', 'CPRT']","['AMD', 'AMGN']","['NVDA', 'MELI', 'ADSK', 'LRCX', 'ALGN']","['NVDA', 'AMD', 'MU', 'CSX', 'MELI']","['NVDA', 'MELI', 'ADSK', 'EA', 'MU']"
2017-06-02,"['NVDA', 'AAPL', 'AVGO', 'TSLA', 'AMZN']","['MSFT', 'PANW', 'INTC', 'CMCSA', 'AMAT']","['AMD', 'ADP', 'AMGN']","['NVDA', 'MELI', 'ADSK', 'ALGN', 'LRCX']","['NVDA', 'AMD', 'MU', 'CSX', 'MELI']","['NVDA', 'MELI', 'ADSK', 'EA', 'ALGN']"
2017-06-05,"['NVDA', 'TSLA', 'AAPL', 'AMD', 'AMZN']","['MSFT', 'INTC', 'FTNT', 'AMAT', 'MRVL']","['CMCSA', 'CTSH', 'EA', 'ORLY']","['NVDA', 'LRCX', 'MU', 'ADSK', 'ALGN']","['NVDA', 'AMD', 'MU', 'CSX', 'MELI']","['NVDA', 'ADSK', 'TSLA', 'VRTX', 'EA']"
2017-06-06,"['NVDA', 'TSLA', 'AMD', 'AAPL', 'AMZN']","['MSFT', 'INTC', 'AMAT', 'MRVL', 'EBAY']","['GILD', 'EA']","['NVDA', 'MU', 'LRCX', 'ADSK', 'ALGN']","['NVDA', 'AMD', 'MU', 'CSX', 'LRCX']","['NVDA', 'TSLA', 'ADSK', 'MU', 'EA']"
2017-06-07,"['NVDA', 'AMD', 'TSLA', 'AAPL', 'AMZN']","['MSFT', 'INTC', 'AMAT', 'AEP', 'XEL']",['WDAY'],"['NVDA', 'MU', 'LRCX', 'TSLA', 'ALGN']","['NVDA', 'AMD', 'MU', 'CSX', 'MELI']","['NVDA', 'TSLA', 'MU', 'ADSK', 'EA']"
2017-06-08,"['NVDA', 'TSLA', 'AMD', 'AAPL', 'AMZN']","['MSFT', 'INTC', 'SBUX', 'PANW', 'GILD']",['WDAY'],"['NVDA', 'MU', 'LRCX', 'TSLA', 'ALGN']","['NVDA', 'AMD', 'MU', 'MELI', 'LRCX']","['NVDA', 'TSLA', 'MU', 'AMD', 'LRCX']"
2017-06-09,"['NVDA', 'AAPL', 'TSLA', 'AMD', 'AMZN']","['MSFT', 'INTC', 'SBUX', 'ADP', 'ADSK']",['BIIB'],"['NVDA', 'TSLA', 'ALGN', 'LRCX', 'MU']","['NVDA', 'AMD', 'MU', 'MELI', 'CSX']","['NVDA', 'TSLA', 'ALGN', 'AMD', 'LRCX']"
2017-06-12,"['NVDA', 'AAPL', 'AMZN', 'TSLA', 'AMD']","['MSFT', 'INTC', 'AMAT', 'ON', 'ADSK']",,"['NVDA', 'MU', 'TSLA', 'LRCX', 'ADSK']","['NVDA', 'AMD', 'MU', 'CSX', 'MELI']","['NVDA', 'TSLA', 'MU', 'ADSK', 'LRCX']"
2017-06-13,"['NVDA', 'TSLA', 'AAPL', 'AMZN', 'AMD']","['MSFT', 'INTC', 'SBUX', 'ON', 'ADP']",,"['NVDA', 'TSLA', 'MU', 'LRCX', 'ALGN']","['NVDA', 'AMD', 'MU', 'CSX', 'MELI']","['NVDA', 'TSLA', 'MU', 'ADSK', 'LRCX']"
2017-06-14,"['NVDA', 'TSLA', 'AAPL', 'AMZN', 'AMD']","['MSFT', 'INTC', 'ON', 'ROST', 'ADP']","['EBAY', 'WBA', 'BIIB', 'CHTR']","['NVDA', 'TSLA', 'MU', 'ALGN', 'LRCX']","['NVDA', 'AMD', 'MU', 'CSX', 'MELI']","['NVDA', 'TSLA', 'MU', 'VRTX', 'ADSK']"
2017-06-15,"['NVDA', 'TSLA', 'AAPL', 'AMZN', 'AMD']","['MSFT', 'INTC', 'SBUX', 'TMUS', 'ADBE']","['AMD', 'EBAY', 'CTSH', 'CHTR']","['NVDA', 'TSLA', 'MU', 'ALGN', 'ADSK']","['NVDA', 'AMD', 'MU', 'CSX', 'MELI']","['NVDA', 'TSLA', 'MU', 'VRTX', 'ADSK']"
2017-06-16,"['NVDA', 'AMZN', 'AAPL', 'TSLA', 'GOOG']","['MSFT', 'INTC', 'SBUX', 'PANW', 'TMUS']","['COST', 'CHTR']","['NVDA', 'TSLA', 'ALGN', 'MU', 'ADSK']","['NVDA', 'MU', 'AMD', 'CSX', 'MELI']","['NVDA', 'TSLA', 'ALGN', 'VRTX', 'MU']"
2017-06-19,"['NVDA', 'AAPL', 'AMZN', 'TSLA', 'AMD']","['MSFT', 'INTC', 'PANW', 'EBAY', 'AEP']",['CHTR'],"['NVDA', 'TSLA', 'MU', 'ALGN', 'MELI']","['NVDA', 'MU', 'AMD', 'MELI', 'CSX']","['NVDA', 'TSLA', 'MU', 'ALGN', 'VRTX']"
2017-06-20,"['NVDA', 'AMD', 'TSLA', 'AAPL', 'AMZN']","['INTC', 'MSFT', 'EBAY', 'ON', 'AMAT']",['ROST'],"['NVDA', 'TSLA', 'MU', 'ALGN', 'VRTX']","['NVDA', 'MU', 'AMD', 'MELI', 'CSX']","['NVDA', 'TSLA', 'MU', 'VRTX', 'ALGN']"
2017-06-21,"['NVDA', 'AMD', 'AAPL', 'TSLA', 'AMZN']","['AMD', 'INTC', 'MSFT', 'PANW', 'AEP']",['ROST'],"['NVDA', 'TSLA', 'MU', 'ALGN', 'VRTX']","['NVDA', 'AMD', 'MU', 'MELI', 'CSX']","['NVDA', 'TSLA', 'VRTX', 'MU', 'REGN']"
2017-06-22,"['NVDA', 'AMD', 'TSLA', 'AAPL', 'AMZN']","['AMD', 'GILD', 'INTC', 'MSFT', 'CMCSA']","['ROST', 'SIRI']","['NVDA', 'TSLA', 'MU', 'ALGN', 'VRTX']","['NVDA', 'AMD', 'MU', 'MELI', 'CSX']","['TSLA', 'NVDA', 'AMD', 'VRTX', 'MU']"
2017-06-23,"['NVDA', 'AMD', 'AAPL', 'TSLA', 'CSX']","['AMD', 'INTC', 'CMCSA', 'MSFT', 'EBAY']","['WBA', 'DLTR', 'ROST', 'ADP', 'FANG']","['NVDA', 'TSLA', 'ALGN', 'MU', 'VRTX']","['NVDA', 'AMD', 'MU', 'CSX', 'MELI']","['TSLA', 'NVDA', 'AMD', 'VRTX', 'ALGN']"
2017-06-26,"['NVDA', 'AAPL', 'AMD', 'TSLA', 'AMZN']","['MSFT', 'INTC', 'CSX', 'EBAY', 'EXC']","['EXC', 'ROST', 'ADP', 'AEP', 'FANG']","['NVDA', 'TSLA', 'MU', 'ALGN', 'VRTX']","['NVDA', 'AMD', 'MU', 'CSX', 'MELI']","['TSLA', 'AMD', 'NVDA', 'VRTX', 'REGN']"
2017-06-27,"['NVDA', 'TSLA', 'AAPL', 'AMD', 'AMZN']","['INTC', 'MSFT', 'SBUX', 'FTNT', 'EA']","['AEP', 'ADP', 'ROST', 'FANG']","['NVDA', 'TSLA', 'ALGN', 'MU', 'VRTX']","['NVDA', 'AMD', 'MU', 'CSX', 'ADSK']","['TSLA', 'VRTX', 'AMD', 'NVDA', 'ALGN']"
2017-06-28,"['NVDA', 'TSLA', 'AAPL', 'AMD', 'AMZN']","['INTC', 'MSFT', 'SBUX', 'EA', 'AEP']","['ROST', 'AEP', 'SIRI', 'FANG']","['NVDA', 'TSLA', 'ALGN', 'MU', 'VRTX']","['NVDA', 'AMD', 'MU', 'CSX', 'ADSK']","['NVDA', 'TSLA', 'VRTX', 'ALGN', 'AMD']"
2017-06-29,"['NVDA', 'AAPL', 'TSLA', 'AMD', 'AMZN']","['MSFT', 'INTC', 'PANW', 'SBUX', 'AEP']","['AEP', 'SIRI', 'FANG']","['NVDA', 'TSLA', 'MU', 'ALGN', 'VRTX']","['NVDA', 'AMD', 'MU', 'CSX', 'ADSK']","['NVDA', 'TSLA', 'REGN', 'ALGN', 'VRTX']"
2017-06-30,"['NVDA', 'AAPL', 'TSLA', 'MU', 'AMZN']","['INTC', 'MSFT', 'CSX', 'SBUX', 'TXN']","['AEP', 'FANG']","['TSLA', 'ALGN', 'VRTX', 'CSX', 'LRCX']","['NVDA', 'AMD', 'MU', 'CSX', 'ALGN']","['TSLA', 'NVDA', 'ALGN', 'VRTX', 'REGN']"
2017-07-03,"['NVDA', 'TSLA', 'AMZN', 'AAPL', 'AMD']","['MSFT', 'INTC', 'SBUX', 'AEP', 'ROST']","['AEP', 'CHTR', 'FANG']","['TSLA', 'LRCX', 'REGN', 'AMAT', 'CSGP']","['NVDA', 'AMD', 'MU', 'CSX', 'ADSK']","['NVDA', 'TSLA', 'ALGN', 'CSX', 'VRTX']"
2017-07-05,"['NVDA', 'TSLA', 'AMD', 'AAPL', 'AMZN']","['INTC', 'MSFT', 'FTNT', 'GILD', 'PANW']","['ORLY', 'WBA', 'AEP', 'FANG']","['ALGN', 'ORLY', 'CSX', 'LRCX', 'MELI']","['NVDA', 'AMD', 'MU', 'CSX', 'ADSK']","['NVDA', 'AMD', 'ALGN', 'CSX', 'REGN']"
2017-07-06,"['NVDA', 'TSLA', 'AAPL', 'AMD', 'AMZN']","['MSFT', 'INTC', 'SBUX', 'FTNT', 'PANW']","['AEP', 'FANG', 'CHTR']","['ALGN', 'ORLY', 'LRCX', 'MELI', 'CSX']","['NVDA', 'AMD', 'MU', 'CSX', 'ADSK']","['NVDA', 'ALGN', 'CSX', 'AMD', 'REGN']"
2017-07-07,"['NVDA', 'TSLA', 'AMD', 'AAPL', 'AMZN']","['MU', 'INTC', 'MSFT', 'COST', 'SBUX']","['EXC', 'WBA', 'AEP', 'FANG', 'CHTR']","['ALGN', 'ORLY', 'VRTX', 'MELI', 'CSX']","['NVDA', 'AMD', 'MU', 'CSX', 'ADSK']","['NVDA', 'ALGN', 'CSX', 'AMD', 'CSGP']"
2017-07-10,"['NVDA', 'TSLA', 'AAPL', 'AMD', 'AMZN']","['INTC', 'MSFT', 'CSX', 'COST', 'EBAY']","['SBUX', 'FANG', 'CHTR']","['NVDA', 'ALGN', 'ORLY', 'CSX', 'MELI']","['NVDA', 'AMD', 'MU', 'CSX', 'ADSK']","['NVDA', 'AMD', 'ALGN', 'CSGP', 'CSX']"
2017-07-11,"['NVDA', 'TSLA', 'AAPL', 'AMD', 'AMZN']","['INTC', 'MSFT', 'CSX', 'FTNT', 'COST']","['WBA', 'EA', 'FANG']","['NVDA', 'ALGN', 'MU', 'ORLY', 'VRTX']","['NVDA', 'AMD', 'MU', 'CSX', 'ADSK']","['NVDA', 'AMD', 'CSGP', 'ALGN', 'VRTX']"
2017-07-12,"['NVDA', 'TSLA', 'AAPL', 'AMD', 'AMZN']","['INTC', 'MU', 'MSFT', 'FTNT', 'ON']","['PANW', 'WBA', 'EA', 'FANG']","['NVDA', 'ALGN', 'AMD', 'ORLY', 'MU']","['NVDA', 'AMD', 'MU', 'CSX', 'ADSK']","['NVDA', 'AMD', 'ALGN', 'CSGP', 'MELI']"
2017-07-13,"['NVDA', 'TSLA', 'AMD', 'AAPL', 'AMZN']","['MSFT', 'INTC', 'FTNT', 'ROST', 'ADP']","['PANW', 'FANG']","['NVDA', 'ALGN', 'VRTX', 'ORLY', 'CSX']","['NVDA', 'AMD', 'MU', 'CSX', 'ADSK']","['NVDA', 'AMD', 'ALGN', 'CSGP', 'REGN']"
2017-07-14,"['NVDA', 'TSLA', 'AMD', 'AAPL', 'AMZN']","['MSFT', 'INTC', 'EBAY', 'WBA', 'SBUX']","['AMD', 'FANG']","['NVDA', 'ALGN', 'MU', 'LRCX', 'VRTX']","['NVDA', 'AMD', 'MU', 'CSX', 'LRCX']","['NVDA', 'AMD', 'ALGN', 'MELI', 'MU']"
2017-07-17,"['NVDA', 'TSLA', 'AAPL', 'AMZN', 'AMD']","['MSFT', 'INTC', 'SBUX', 'ROST', 'ADP']","['PANW', 'AMGN', 'FANG']","['NVDA', 'ALGN', 'MU', 'LRCX', 'CSX']","['NVDA', 'AMD', 'MU', 'CSX', 'ALGN']","['NVDA', 'AMD', 'ALGN', 'MU', 'MELI']"
2017-07-18,"['NVDA', 'TSLA', 'AMZN', 'AMD', 'AAPL']","['MSFT', 'INTC', 'SBUX', 'FAST', 'ON']","['AMD', 'WBA', 'PANW', 'FANG']","['NVDA', 'ALGN', 'NFLX', 'MU', 'LRCX']","['NVDA', 'AMD', 'MU', 'CSX', 'MELI']","['NVDA', 'NFLX', 'AMD', 'ALGN', 'MELI']"
2017-07-19,"['NVDA', 'TSLA', 'CSX', 'AAPL', 'AMZN']","['MSFT', 'INTC', 'CMCSA', 'AMAT', 'GILD']","['AMGN', 'FANG']","['VRTX', 'NVDA', 'ALGN', 'NFLX', 'LRCX']","['NVDA', 'AMD', 'MU', 'NFLX', 'LRCX']","['VRTX', 'NVDA', 'NFLX', 'ALGN', 'AMD']"
2017-07-20,"['NVDA', 'TSLA', 'AAPL', 'CSX', 'AMZN']","['MSFT', 'MU', 'INTC', 'TMUS', 'SBUX']","['GILD', 'PCAR', 'FANG']","['NVDA', 'VRTX', 'ALGN', 'NFLX', 'LRCX']","['NVDA', 'AMD', 'MU', 'NFLX', 'ALGN']","['VRTX', 'NVDA', 'NFLX', 'ALGN', 'ASML']"
2017-07-21,"['NVDA', 'AAPL', 'TSLA', 'AMZN', 'AMD']","['MSFT', 'INTC', 'SBUX', 'ROST', 'VRTX']","['EBAY', 'WBA', 'CTSH', 'FANG']","['VRTX', 'NVDA', 'NFLX', 'ALGN', 'LRCX']","['NVDA', 'AMD', 'MU', 'NFLX', 'LRCX']","['VRTX', 'NVDA', 'NFLX', 'ALGN', 'ASML']"
2017-07-24,"['NVDA', 'TSLA', 'AAPL', 'GOOGL', 'AMD']","['MSFT', 'INTC', 'ROST', 'AEP', 'PCAR']","['CTSH', 'PAYX', 'FANG']","['VRTX', 'NVDA', 'ALGN', 'NFLX', 'LRCX']","['NVDA', 'AMD', 'MU', 'NFLX', 'LRCX']","['VRTX', 'NVDA', 'NFLX', 'ALGN', 'LRCX']"
2017-07-25,"['NVDA', 'GOOGL', 'TSLA', 'AMD', 'GOOG']","['MSFT', 'INTC', 'FTNT', 'PCAR', 'EBAY']","['AMD', 'PAYX', 'FANG']","['VRTX', 'NVDA', 'ALGN', 'NFLX', 'LRCX']","['NVDA', 'MU', 'NFLX', 'AMD', 'ADSK']","['VRTX', 'NVDA', 'NFLX', 'ALGN', 'LRCX']"
2017-07-26,"['NVDA', 'AMD', 'TSLA', 'AAPL', 'AMZN']","['MSFT', 'INTC', 'EXC', 'CDNS', 'PEP']","['CSX', 'AEP', 'FANG']","['VRTX', 'NVDA', 'NFLX', 'ALGN', 'LRCX']","['NVDA', 'AMD', 'NFLX', 'MU', 'ADSK']","['VRTX', 'NVDA', 'NFLX', 'LRCX', 'ALGN']"
2017-07-27,"['NVDA', 'AMZN', 'AMD', 'AAPL', 'TSLA']","['INTC', 'MSFT', 'FTNT', 'EXC', 'TXN']",['FANG'],"['VRTX', 'NVDA', 'ALGN', 'LRCX', 'NFLX']","['NVDA', 'MU', 'AMD', 'NFLX', 'MELI']","['NVDA', 'VRTX', 'NFLX', 'MELI', 'ALGN']"
2017-07-28,"['NVDA', 'AMZN', 'TSLA', 'AAPL', 'AMD']","['INTC', 'CSX', 'MSFT', 'FTNT', 'AMAT']",['SBUX'],"['NVDA', 'ALGN', 'VRTX', 'NFLX', 'LRCX']","['NVDA', 'MU', 'AMD', 'ALGN', 'NFLX']","['NVDA', 'ALGN', 'VRTX', 'NFLX', 'MELI']"
2017-07-31,"['NVDA', 'AMZN', 'TSLA', 'AAPL', 'AMD']","['MU', 'INTC', 'MSFT', 'FTNT', 'GILD']",,"['NVDA', 'VRTX', 'ALGN', 'MELI', 'NFLX']","['NVDA', 'MU', 'NFLX', 'AMD', 'MELI']","['NVDA', 'VRTX', 'NFLX', 'ALGN', 'MELI']"
2017-08-01,"['NVDA', 'AAPL', 'TSLA', 'AMZN', 'AMD']","['INTC', 'MSFT', 'FTNT', 'COST', 'EBAY']","['WBA', 'EA', 'ANSS']","['NVDA', 'VRTX', 'ALGN', 'MELI', 'NFLX']","['NVDA', 'MU', 'AMD', 'NFLX', 'MELI']","['NVDA', 'VRTX', 'ALGN', 'NFLX', 'MELI']"
2017-08-02,"['NVDA', 'AAPL', 'TSLA', 'AMZN', 'AMD']","['INTC', 'MU', 'MSFT', 'GILD', 'EBAY']","['FANG', 'ANSS']","['NVDA', 'VRTX', 'ALGN', 'MELI', 'NFLX']","['NVDA', 'MU', 'AMD', 'NFLX', 'MELI']","['NVDA', 'VRTX', 'ALGN', 'NFLX', 'MELI']"
2017-08-03,"['NVDA', 'TSLA', 'AAPL', 'AMZN', 'AMD']","['AMD', 'INTC', 'MSFT', 'GILD', 'EBAY']",['FANG'],"['NVDA', 'VRTX', 'ALGN', 'MELI', 'NFLX']","['NVDA', 'AMD', 'MU', 'MELI', 'NFLX']","['NVDA', 'VRTX', 'ALGN', 'MELI', 'NFLX']"
2017-08-04,"['NVDA', 'TSLA', 'AAPL', 'AMD', 'AMZN']","['AMD', 'MSFT', 'INTC', 'EXC', 'EBAY']",['FANG'],"['NVDA', 'VRTX', 'ALGN', 'NFLX', 'TSLA']","['NVDA', 'AMD', 'MU', 'NFLX', 'ADSK']","['NVDA', 'VRTX', 'NFLX', 'ALGN', 'CHTR']"
2017-08-07,"['NVDA', 'TSLA', 'AAPL', 'AMD', 'AMZN']","['AMD', 'MSFT', 'INTC', 'EBAY', 'TMUS']",,"['NVDA', 'VRTX', 'ALGN', 'NFLX', 'ASML']","['NVDA', 'AMD', 'MU', 'ALGN', 'NFLX']","['NVDA', 'VRTX', 'ALGN', 'NFLX', 'TSLA']"
2017-08-08,"['NVDA', 'AAPL', 'TSLA', 'AMZN', 'AMD']","['AMD', 'INTC', 'MSFT', 'FTNT', 'EXC']","['SBUX', 'PANW']","['NVDA', 'ALGN', 'VRTX', 'NFLX', 'ASML']","['NVDA', 'MU', 'AMD', 'ALGN', 'NFLX']","['NVDA', 'VRTX', 'ALGN', 'NFLX', 'TSLA']"
2017-08-09,"['NVDA', 'AAPL', 'TSLA', 'AMZN', 'AMD']","['AMD', 'INTC', 'MSFT', 'FTNT', 'MRVL']","['CMCSA', 'PANW']","['NVDA', 'ALGN', 'VRTX', 'TSLA', 'CHTR']","['NVDA', 'MU', 'AMD', 'ALGN', 'NFLX']","['NVDA', 'ALGN', 'VRTX', 'CHTR', 'NFLX']"
2017-08-10,"['NVDA', 'AAPL', 'AMZN', 'TSLA', 'AMD']","['AMD', 'MSFT', 'INTC', 'AMAT', 'FTNT']",['PANW'],"['NVDA', 'ALGN', 'VRTX', 'CHTR', 'ASML']","['NVDA', 'MU', 'AMD', 'ALGN', 'CSX']","['NVDA', 'ALGN', 'VRTX', 'CHTR', 'TSLA']"
2017-08-11,"['NVDA', 'AAPL', 'AMZN', 'TSLA', 'AMD']","['AMD', 'MSFT', 'INTC', 'CMCSA', 'AMAT']","['ADP', 'PANW']","['ALGN', 'VRTX', 'NVDA', 'CHTR', 'ASML']","['NVDA', 'MU', 'AMD', 'ALGN', 'CSX']","['VRTX', 'ALGN', 'CHTR', 'NVDA', 'NFLX']"
2017-08-14,"['NVDA', 'AAPL', 'TSLA', 'AMD', 'AMZN']","['AMD', 'MSFT', 'INTC', 'ON', 'SBUX']","['MU', 'PANW', 'VRTX', 'ASML']","['ALGN', 'VRTX', 'NVDA', 'CHTR', 'CSGP']","['NVDA', 'MU', 'AMD', 'LRCX', 'CSX']","['VRTX', 'ALGN', 'NVDA', 'CHTR', 'TSLA']"
2017-08-15,"['NVDA', 'AAPL', 'AMD', 'AMZN', 'TSLA']","['INTC', 'MSFT', 'ON', 'FANG', 'FTNT']","['WBA', 'PANW']","['ALGN', 'VRTX', 'NVDA', 'CHTR', 'LRCX']","['NVDA', 'MU', 'AMD', 'CSX', 'LRCX']","['ALGN', 'VRTX', 'NVDA', 'CHTR', 'TSLA']"
2017-08-16,"['NVDA', 'AAPL', 'AMD', 'AMZN', 'TSLA']","['INTC', 'MSFT', 'ON', 'AMAT', 'GILD']","['PANW', 'COST']","['ALGN', 'VRTX', 'NVDA', 'LRCX', 'CHTR']","['NVDA', 'MU', 'LRCX', 'ALGN', 'AMD']","['ALGN', 'VRTX', 'CHTR', 'NVDA', 'TSLA']"
2017-08-17,"['NVDA', 'AAPL', 'TSLA', 'AMZN', 'AMD']","['MSFT', 'INTC', 'ON', 'ROST', 'PANW']",['COST'],"['VRTX', 'ALGN', 'CHTR', 'LRCX', 'EA']","['NVDA', 'MU', 'AMD', 'LRCX', 'ALGN']","['VRTX', 'ALGN', 'CHTR', 'NVDA', 'TSLA']"
2017-08-18,"['NVDA', 'AAPL', 'TSLA', 'AMZN', 'AMD']","['CSX', 'CMCSA', 'MSFT', 'INTC', 'ROST']",['COST'],"['ALGN', 'VRTX', 'CHTR', 'ISRG', 'LRCX']","['NVDA', 'MU', 'LRCX', 'ALGN', 'AMD']","['VRTX', 'ALGN', 'CHTR', 'NVDA', 'CDNS']"
2017-08-21,"['NVDA', 'AAPL', 'TSLA', 'AMZN', 'AMD']","['INTC', 'MSFT', 'ON', 'FTNT', 'TMUS']",['BIIB'],"['ALGN', 'NVDA', 'CHTR', 'ISRG', 'MU']","['NVDA', 'MU', 'LRCX', 'ALGN', 'NFLX']","['CHTR', 'ALGN', 'NVDA', 'ISRG', 'CDNS']"
2017-08-22,"['NVDA', 'AAPL', 'TSLA', 'AMZN', 'AMD']","['INTC', 'MSFT', 'CMCSA', 'MRVL', 'FTNT']",['MU'],"['ALGN', 'CHTR', 'ISRG', 'EA', 'CDNS']","['NVDA', 'MU', 'LRCX', 'ALGN', 'CSX']","['ALGN', 'CHTR', 'NVDA', 'VRTX', 'ISRG']"
2017-08-23,"['NVDA', 'AAPL', 'TSLA', 'AMZN', 'AMD']","['MU', 'INTC', 'MSFT', 'MRVL', 'EXC']","['COST', 'ADI', 'BIIB']","['ALGN', 'CHTR', 'EA', 'ISRG', 'CSGP']","['NVDA', 'MU', 'ALGN', 'LRCX', 'NFLX']","['ALGN', 'NVDA', 'CHTR', 'TSLA', 'VRTX']"
2017-08-24,"['NVDA', 'AMZN', 'AAPL', 'TSLA', 'AVGO']","['MSFT', 'INTC', 'FTNT', 'AEP', 'XEL']","['AMD', 'COST']","['ALGN', 'CHTR', 'ISRG', 'EA', 'CSGP']","['NVDA', 'MU', 'ALGN', 'LRCX', 'NFLX']","['ALGN', 'NVDA', 'CHTR', 'VRTX', 'ILMN']"
2017-08-25,"['NVDA', 'AAPL', 'AVGO', 'AMZN', 'TSLA']","['AMD', 'INTC', 'MSFT', 'CPRT', 'FTNT']",,"['ALGN', 'CHTR', 'ADSK', 'ISRG', 'ASML']","['NVDA', 'ALGN', 'MU', 'ADSK', 'CSX']","['ALGN', 'NVDA', 'CHTR', 'VRTX', 'ILMN']"
2017-08-28,"['NVDA', 'AAPL', 'TSLA', 'AMZN', 'AMD']","['AMD', 'MU', 'INTC', 'CSX', 'MSFT']",['ADI'],"['ALGN', 'NVDA', 'ISRG', 'CHTR', 'CDNS']","['NVDA', 'ALGN', 'MU', 'LRCX', 'CSX']","['NVDA', 'ALGN', 'VRTX', 'ILMN', 'MU']"
2017-08-29,"['NVDA', 'AAPL', 'TSLA', 'AMZN', 'AMD']","['AMD', 'INTC', 'MSFT', 'CPRT', 'MNST']","['AMD', 'EBAY', 'VRTX']","['ALGN', 'NVDA', 'ISRG', 'LRCX', 'ASML']","['NVDA', 'ALGN', 'MU', 'LRCX', 'CSX']","['NVDA', 'ALGN', 'VRTX', 'MU', 'ILMN']"
2017-08-30,"['NVDA', 'AAPL', 'AMZN', 'TSLA', 'AMD']","['AMD', 'INTC', 'MSFT', 'EBAY', 'CPRT']","['SBUX', 'WBA']","['VRTX', 'NVDA', 'ALGN', 'LRCX', 'EA']","['NVDA', 'MU', 'ALGN', 'LRCX', 'CSX']","['NVDA', 'VRTX', 'ALGN', 'ILMN', 'ON']"
2017-08-31,"['NVDA', 'AAPL', 'AMZN', 'TSLA', 'AMD']","['AMD', 'MSFT', 'MU', 'INTC', 'EBAY']","['SBUX', 'WBA']","['VRTX', 'NVDA', 'ALGN', 'LRCX', 'CDNS']","['NVDA', 'MU', 'ALGN', 'LRCX', 'CSX']","['NVDA', 'VRTX', 'ALGN', 'MU', 'ILMN']"
2017-09-01,"['NVDA', 'AAPL', 'AMD', 'AMZN', 'PANW']","['AMD', 'MSFT', 'INTC', 'CPRT', 'DLTR']",,"['VRTX', 'NVDA', 'ALGN', 'LRCX', 'MU']","['NVDA', 'MU', 'ALGN', 'LRCX', 'CSX']","['NVDA', 'VRTX', 'ILMN', 'MU', 'ALGN']"
2017-09-05,"['NVDA', 'AAPL', 'AMZN', 'TSLA', 'AMD']","['AMD', 'MSFT', 'INTC', 'CPRT', 'COST']",['AMD'],"['ALGN', 'VRTX', 'ISRG', 'LRCX', 'ADSK']","['NVDA', 'MU', 'ALGN', 'LRCX', 'NFLX']","['ALGN', 'NVDA', 'VRTX', 'MU', 'GILD']"
2017-09-06,"['NVDA', 'AAPL', 'TSLA', 'AMZN', 'AMD']","['AMD', 'INTC', 'MSFT', 'CPRT', 'MRVL']",,"['ALGN', 'VRTX', 'ISRG', 'LRCX', 'CHTR']","['NVDA', 'MU', 'ALGN', 'LRCX', 'CSX']","['ALGN', 'NVDA', 'ENPH', 'MU', 'GILD']"
2017-09-07,"['NVDA', 'AAPL', 'CMCSA', 'TSLA', 'AMZN']","['AMD', 'MSFT', 'INTC', 'EBAY', 'PCAR']",['CMCSA'],"['ALGN', 'VRTX', 'ISRG', 'LRCX', 'ASML']","['NVDA', 'MU', 'LRCX', 'ALGN', 'AMD']","['ENPH', 'GILD', 'ALGN', 'VRTX', 'MU']"
2017-09-08,"['NVDA', 'AAPL', 'AMD', 'CMCSA', 'AMZN']","['AMD', 'MSFT', 'INTC', 'GILD', 'AMAT']","['AMD', 'WBA']","['ALGN', 'VRTX', 'ISRG', 'ASML', 'TSLA']","['NVDA', 'AMD', 'ALGN', 'LRCX', 'MU']","['ENPH', 'GILD', 'ALGN', 'VRTX', 'ISRG']"
2017-09-11,"['NVDA', 'AAPL', 'TSLA', 'AMZN', 'AMD']","['AMD', 'INTC', 'MSFT', 'SBUX', 'AMAT']","['CSX', 'ADP', 'AEP']","['ALGN', 'NVDA', 'VRTX', 'LRCX', 'ISRG']","['NVDA', 'AMD', 'ALGN', 'MU', 'LRCX']","['ENPH', 'NVDA', 'MU', 'ALGN', 'GILD']"
