,gtaa_buy_signal,sentiment_buy,risk_buy,dm_buy_signal,paa_buy_signal,daa_buy_signal
2017-04-19,"['NVDA', 'AAPL', 'TSLA', 'LRCX', 'AMZN', 'AMD', 'MSFT', 'GOOGL', 'MU', 'CSX']","['MSFT', 'INTC', 'GILD', 'DXCM', 'AEP', 'ADSK', 'AMGN', 'DLTR', 'PAYX', 'EA']","['MSFT', 'AMGN']","['AMD', 'MU', 'LRCX', 'IDXX', 'TSLA', 'VRTX', 'MELI', 'ALGN', 'NVDA', 'KLAC']","['AMD', 'NVDA', 'MU', 'IDXX', 'AMAT', 'CSX', 'LRCX', 'MELI', 'TMUS', 'CHTR']","['AMD', 'VRTX', 'MU', 'TSLA', 'LRCX', 'IDXX', 'ALGN', 'MELI', 'ISRG', 'ILMN']"
2017-04-20,"['NVDA', 'AAPL', 'TSLA', 'CSX', 'AMZN', 'AMD', 'LRCX', 'EBAY', 'GOOGL', 'MU']","['INTC', 'MSFT', 'DLTR', 'TXN', 'ADI', 'TMUS', 'AEP', 'AMGN', 'PAYX', 'DXCM']","['MSFT', 'FAST', 'TXN', 'AMGN']","['MU', 'LRCX', 'AMD', 'IDXX', 'CSX', 'VRTX', 'TSLA', 'MELI', 'ALGN', 'AMAT']","['AMD', 'NVDA', 'MU', 'IDXX', 'AMAT', 'CSX', 'LRCX', 'MELI', 'CHTR', 'ALGN']","['VRTX', 'AMD', 'MU', 'LRCX', 'TSLA', 'IDXX', 'CSX', 'ALGN', 'MELI', 'ISRG']"
2017-04-21,"['NVDA', 'AAPL', 'TSLA', 'CSX', 'AMZN', 'LRCX', 'MSFT', 'MU', 'GOOG', 'AMD']","['MSFT', 'INTC', 'ADI', 'WBA', 'AMGN', 'AEP', 'DLTR', 'ADSK', 'FANG', 'PAYX']","['MSFT', 'FAST', 'ADI', 'AMGN']","['AMD', 'MU', 'LRCX', 'CSX', 'IDXX', 'VRTX', 'TSLA', 'MELI', 'AMAT', 'ALGN']","['AMD', 'NVDA', 'MU', 'IDXX', 'CSX', 'AMAT', 'LRCX', 'MELI', 'CHTR', 'ALGN']","['VRTX', 'AMD', 'TSLA', 'MU', 'LRCX', 'CSX', 'IDXX', 'MELI', 'ALGN', 'AMAT']"
2017-04-24,"['NVDA', 'TSLA', 'AAPL', 'AMZN', 'MU', 'AMD', 'GOOGL', 'CSX', 'MSFT', 'GOOG']","['CSX', 'MSFT', 'INTC', 'DXCM', 'AEP', 'ADSK', 'EA', 'PAYX', 'FANG', 'VRTX']","['CSX', 'MSFT', 'FAST', 'TMUS', 'TXN']","['AMD', 'LRCX', 'IDXX', 'CSX', 'VRTX', 'TSLA', 'MELI', 'AMAT', 'ALGN', 'KLAC']","['AMD', 'NVDA', 'MU', 'IDXX', 'AMAT', 'CSX', 'LRCX', 'MELI', 'CHTR', 'TMUS']","['VRTX', 'AMD', 'LRCX', 'TSLA', 'IDXX', 'CSX', 'ALGN', 'MELI', 'AMAT', 'FTNT']"
2017-04-25,"['NVDA', 'TSLA', 'AAPL', 'AMZN', 'GOOGL', 'AMD', 'GOOG', 'CSX', 'MSFT', 'LRCX']","['MSFT', 'INTC', 'SBUX', 'TMUS', 'PEP', 'AMGN', 'DXCM', 'PAYX', 'EA', 'AEP']","['MSFT', 'TXN', 'TMUS', 'FAST', 'PEP', 'ADI']","['LRCX', 'AMD', 'CSX', 'IDXX', 'TSLA', 'MELI', 'VRTX', 'AMAT', 'KLAC', 'NFLX']","['AMD', 'NVDA', 'MU', 'IDXX', 'AMAT', 'CSX', 'LRCX', 'MELI', 'CHTR', 'TMUS']","['VRTX', 'AMD', 'LRCX', 'TSLA', 'IDXX', 'CSX', 'MELI', 'FTNT', 'AMAT', 'ALGN']"
2017-04-26,"['NVDA', 'AAPL', 'TSLA', 'AMZN', 'AMD', 'CMCSA', 'INTC', 'GOOGL', 'MSFT', 'GOOG']","['INTC', 'MSFT', 'MU', 'CSX', 'SBUX', 'TMUS', 'PCAR', 'COST', 'AMGN', 'DXCM']","['MSFT', 'TXN', 'AMAT', 'PEP', 'TMUS', 'PCAR', 'ADI']","['LRCX', 'AMD', 'IDXX', 'CSX', 'TSLA', 'MELI', 'VRTX', 'AMAT', 'ALGN', 'KLAC']","['AMD', 'NVDA', 'MU', 'IDXX', 'AMAT', 'LRCX', 'CSX', 'MELI', 'TMUS', 'CHTR']","['VRTX', 'AMD', 'LRCX', 'TSLA', 'IDXX', 'CSX', 'MELI', 'ALGN', 'AMAT', 'FTNT']"
2017-04-27,"['NVDA', 'AMZN', 'AAPL', 'TSLA', 'GOOGL', 'GOOG', 'INTC', 'CMCSA', 'MSFT', 'AMD']","['INTC', 'MSFT', 'CSX', 'AMGN', 'PEP', 'PCAR', 'DLTR', 'ADI', 'AEP', 'ADBE']","['MSFT', 'AMAT', 'TXN', 'PEP', 'PCAR', 'ADI']","['LRCX', 'AMD', 'CSX', 'IDXX', 'MELI', 'TSLA', 'VRTX', 'AMAT', 'KLAC', 'ALGN']","['AMD', 'NVDA', 'MU', 'IDXX', 'AMAT', 'LRCX', 'CSX', 'MELI', 'TMUS', 'CHTR']","['VRTX', 'AMD', 'LRCX', 'IDXX', 'CSX', 'TSLA', 'MELI', 'ALGN', 'AMAT', 'FTNT']"
2017-04-28,"['NVDA', 'AMZN', 'AAPL', 'GOOGL', 'TSLA', 'GOOG', 'INTC', 'AMD', 'MSFT', 'META']","['INTC', 'MSFT', 'FTNT', 'EBAY', 'GILD', 'FAST', 'ADI', 'TMUS', 'VRTX', 'AMGN']","['MSFT', 'FTNT', 'AMAT', 'FAST', 'ADI', 'TMUS', 'WBA']","['AMD', 'LRCX', 'ALGN', 'IDXX', 'CSX', 'TSLA', 'VRTX', 'MELI', 'AMAT', 'NFLX']","['AMD', 'NVDA', 'MU', 'IDXX', 'AMAT', 'LRCX', 'CSX', 'MELI', 'ALGN', 'TMUS']","['VRTX', 'ALGN', 'AMD', 'IDXX', 'LRCX', 'TSLA', 'MELI', 'CSGP', 'CSX', 'AMAT']"
2017-05-01,"['NVDA', 'AAPL', 'TSLA', 'AMZN', 'AMD', 'GOOGL', 'GOOG', 'MSFT', 'META', 'INTC']","['MSFT', 'INTC', 'FTNT', 'SIRI', 'CSGP', 'COST', 'AMGN', 'VRTX', 'ADBE', 'AEP']","['MSFT', 'FTNT', 'AMAT']","['AMD', 'LRCX', 'ALGN', 'TSLA', 'CSX', 'IDXX', 'MELI', 'AMAT', 'VRTX', 'NFLX']","['AMD', 'NVDA', 'MU', 'AMAT', 'LRCX', 'IDXX', 'CSX', 'MELI', 'ALGN', 'TMUS']","['LRCX', 'ALGN', 'TSLA', 'AMD', 'VRTX', 'IDXX', 'CSX', 'MELI', 'CSGP', 'AMAT']"
2017-05-02,"['NVDA', 'AMD', 'AAPL', 'TSLA', 'AMZN', 'INTC', 'GOOGL', 'GOOG', 'AVGO', 'MU']","['INTC', 'MSFT', 'FTNT', 'WBA', 'AMGN', 'AEP', 'CSGP', 'VRTX', 'ALGN']","['MSFT', 'FTNT', 'COST']","['LRCX', 'ALGN', 'CSX', 'AMD', 'TSLA', 'IDXX', 'MELI', 'AMAT', 'VRTX', 'NFLX']","['NVDA', 'AMD', 'MU', 'AMAT', 'LRCX', 'CSX', 'IDXX', 'MELI', 'ALGN', 'NFLX']","['ALGN', 'LRCX', 'TSLA', 'CSX', 'MELI', 'CSGP', 'VRTX', 'AMAT', 'IDXX', 'MU']"
2017-05-03,"['NVDA', 'AAPL', 'AMD', 'TSLA', 'AMZN', 'GOOGL', 'GOOG', 'META', 'MSFT', 'CMCSA']","['MSFT', 'INTC', 'FTNT', 'ON', 'PEP', 'WBA', 'AMGN', 'SIRI', 'CSGP', 'AEP']","['MSFT', 'FTNT', 'COST']","['LRCX', 'AMD', 'CSX', 'ALGN', 'AMAT', 'MELI', 'TSLA', 'VRTX', 'IDXX', 'NFLX']","['NVDA', 'AMD', 'MU', 'AMAT', 'LRCX', 'CSX', 'IDXX', 'MELI', 'ALGN', 'NFLX']","['LRCX', 'ALGN', 'VRTX', 'CSGP', 'CSX', 'AMAT', 'MELI', 'MU', 'TSLA', 'ILMN']"
2017-05-04,"['TSLA', 'NVDA', 'AAPL', 'AMD', 'AMZN', 'GOOGL', 'META', 'GOOG', 'MSFT', 'CSX']","['MSFT', 'INTC', 'EXC', 'SBUX', 'FTNT', 'ON', 'WBA', 'PEP', 'TMUS', 'AMGN']","['AMD', 'MSFT', 'TMUS']","['LRCX', 'ALGN', 'CSX', 'AMD', 'MELI', 'AMAT', 'NFLX', 'IDXX', 'ADSK', 'BKNG']","['NVDA', 'AMD', 'MU', 'AMAT', 'LRCX', 'CSX', 'MELI', 'ALGN', 'IDXX', 'NFLX']","['ALGN', 'LRCX', 'CSGP', 'CSX', 'MELI', 'ANSS', 'AMAT', 'MU', 'REGN', 'ILMN']"
2017-05-05,"['NVDA', 'TSLA', 'AAPL', 'AMZN', 'AMD', 'GOOG', 'GOOGL', 'AVGO', 'CSX', 'MSFT']","['MSFT', 'INTC', 'FTNT', 'EXC', 'WBA', 'COST', 'PEP', 'AMGN', 'CSGP', 'AEP']","['MSFT', 'EXC', 'COST', 'SIRI']","['MELI', 'LRCX', 'ALGN', 'CSX', 'AMD', 'AMAT', 'IDXX', 'TSLA', 'NFLX', 'ADSK']","['NVDA', 'MU', 'AMD', 'MELI', 'AMAT', 'LRCX', 'CSX', 'IDXX', 'ALGN', 'NFLX']","['MELI', 'ALGN', 'LRCX', 'CSGP', 'CSX', 'ANSS', 'AMAT', 'MU', 'NVDA', 'ILMN']"
2017-05-08,"['NVDA', 'AAPL', 'TSLA', 'AMZN', 'GOOGL', 'AMD', 'MU', 'GOOG', 'CSX', 'MSFT']","['MSFT', 'INTC', 'EXC', 'ADI', 'ADP', 'AEP', 'AMGN', 'CSGP', 'WDAY', 'ADBE']","['MSFT', 'EXC', 'COST']","['MELI', 'LRCX', 'ALGN', 'CSX', 'AMAT', 'IDXX', 'AAPL', 'NFLX', 'TSLA', 'ANSS']","['NVDA', 'MU', 'AMD', 'MELI', 'AMAT', 'LRCX', 'CSX', 'IDXX', 'ALGN', 'NFLX']","['MELI', 'ALGN', 'LRCX', 'CSGP', 'ANSS', 'CSX', 'MU', 'AMAT', 'GOOGL', 'AAPL']"
2017-05-09,"['NVDA', 'AAPL', 'TSLA', 'AMZN', 'AMD', 'GOOGL', 'GOOG', 'MU', 'MSFT', 'AVGO']","['MSFT', 'INTC', 'ON', 'EXC', 'SBUX', 'ADI', 'CSGP', 'SIRI', 'ADP', 'AEP']","['MSFT', 'EXC', 'GILD', 'COST']","['MELI', 'LRCX', 'ALGN', 'CSX', 'MU', 'TSLA', 'AMAT', 'MAR', 'IDXX', 'NFLX']","['NVDA', 'MU', 'AMD', 'MELI', 'AMAT', 'LRCX', 'CSX', 'IDXX', 'ALGN', 'NFLX']","['MELI', 'ALGN', 'LRCX', 'CSGP', 'MU', 'ANSS', 'AMAT', 'CSX', 'MAR', 'TSLA']"
2017-05-10,"['NVDA', 'AAPL', 'TSLA', 'AMD', 'AMZN', 'MU', 'INTC', 'AVGO', 'GOOG', 'GOOGL']","['MU', 'INTC', 'MSFT', 'EXC', 'AMGN', 'ON', 'ADP', 'COST', 'AEP', 'PCAR']","['MSFT', 'EXC', 'SBUX', 'COST']","['MELI', 'NVDA', 'MU', 'LRCX', 'ALGN', 'CSX', 'TSLA', 'AMD', 'AMAT', 'NFLX']","['NVDA', 'AMD', 'MU', 'MELI', 'AMAT', 'LRCX', 'CSX', 'IDXX', 'ALGN', 'NFLX']","['MELI', 'NVDA', 'ALGN', 'LRCX', 'EA', 'MU', 'CSGP', 'AMAT', 'ANSS', 'MAR']"
2017-05-11,"['NVDA', 'AAPL', 'AMD', 'TSLA', 'AMZN', 'MSFT', 'CSX', 'MU', 'INTC', 'GOOGL']","['MSFT', 'INTC', 'EXC', 'PCAR', 'ON', 'EBAY', 'DXCM', 'XEL', 'AMGN', 'ADP']","['MSFT', 'EXC', 'SBUX', 'COST']","['MELI', 'NVDA', 'LRCX', 'MU', 'ALGN', 'CSX', 'AMAT', 'TSLA', 'AMD', 'ENPH']","['NVDA', 'AMD', 'MU', 'AMAT', 'MELI', 'LRCX', 'CSX', 'IDXX', 'ALGN', 'NFLX']","['MELI', 'NVDA', 'ALGN', 'LRCX', 'EA', 'AMAT', 'MU', 'CSGP', 'CSX', 'ANSS']"
2017-05-12,"['NVDA', 'AAPL', 'AMZN', 'TSLA', 'AMD', 'AVGO', 'GOOGL', 'GOOG', 'CSCO', 'INTC']","['INTC', 'MSFT', 'CMCSA', 'EXC', 'GILD', 'DXCM', 'ON', 'PCAR', 'XEL', 'ROST']","['MSFT', 'EXC']","['MELI', 'NVDA', 'LRCX', 'MU', 'ALGN', 'CSX', 'AMAT', 'ENPH', 'TSLA', 'NFLX']","['NVDA', 'AMD', 'MU', 'MELI', 'AMAT', 'LRCX', 'CSX', 'IDXX', 'NFLX', 'ALGN']","['MELI', 'NVDA', 'ALGN', 'LRCX', 'MU', 'AMAT', 'EA', 'CSGP', 'CSX', 'TSLA']"
2017-05-15,"['NVDA', 'TSLA', 'AAPL', 'AMZN', 'AMD', 'CSCO', 'MSFT', 'AVGO', 'GOOGL', 'CSX']","['MSFT', 'INTC', 'FTNT', 'CMCSA', 'EXC', 'GILD', 'ON', 'ROST', 'DXCM', 'WBA']","['MSFT', 'EXC']","['MELI', 'NVDA', 'LRCX', 'MU', 'ENPH', 'ALGN', 'AMAT', 'CSX', 'EA', 'IDXX']","['NVDA', 'AMD', 'MU', 'MELI', 'AMAT', 'LRCX', 'CSX', 'IDXX', 'NFLX', 'ALGN']","['MELI', 'NVDA', 'LRCX', 'ALGN', 'AMAT', 'EA', 'MU', 'CSGP', 'AVGO', 'CSX']"
2017-05-16,"['NVDA', 'AMD', 'AAPL', 'AMZN', 'TSLA', 'MSFT', 'CSX', 'LRCX', 'INTC', 'GOOGL']","['MSFT', 'INTC', 'CMCSA', 'MU', 'FTNT', 'EXC', 'ON', 'GILD', 'AMGN', 'ADP']","['MSFT', 'ROST', 'EXC']","['MELI', 'NVDA', 'LRCX', 'MU', 'AMAT', 'ENPH', 'ALGN', 'CSX', 'EA', 'AMD']","['AMD', 'NVDA', 'MU', 'MELI', 'AMAT', 'LRCX', 'CSX', 'IDXX', 'ALGN', 'NFLX']","['MELI', 'NVDA', 'LRCX', 'ALGN', 'AMAT', 'EA', 'MU', 'CSGP', 'AMD', 'REGN']"
2017-05-17,"['NVDA', 'AAPL', 'AMD', 'AMZN', 'TSLA', 'GOOGL', 'GOOG', 'CSCO', 'MU', 'AVGO']","['MSFT', 'INTC', 'CMCSA', 'EXC', 'FTNT', 'TMUS', 'ON', 'ADBE', 'AMGN', 'ADSK']","['MSFT', 'AMAT', 'EXC', 'COST']","['MELI', 'NVDA', 'ENPH', 'LRCX', 'ALGN', 'AMAT', 'MAR', 'CSX', 'IDXX', 'EA']","['NVDA', 'AMD', 'MU', 'AMAT', 'MELI', 'LRCX', 'CSX', 'IDXX', 'ALGN', 'NFLX']","['MELI', 'NVDA', 'LRCX', 'ALGN', 'AMAT', 'CSGP', 'EA', 'REGN', 'ANSS', 'MAR']"
2017-05-18,"['NVDA', 'AAPL', 'AMD', 'CSCO', 'TSLA', 'AMZN', 'GOOGL', 'GOOG', 'CSX', 'AVGO']","['MU', 'MSFT', 'INTC', 'EXC', 'FTNT', 'ON', 'MNST', 'TMUS', 'ADP', 'AMGN']","['MSFT', 'EXC', 'COST', 'BIIB']","['NVDA', 'MELI', 'ENPH', 'LRCX', 'ALGN', 'AMAT', 'CSX', 'MU', 'TSLA', 'MAR']","['NVDA', 'AMD', 'MU', 'AMAT', 'LRCX', 'MELI', 'CSX', 'IDXX', 'ALGN', 'NFLX']","['NVDA', 'MELI', 'LRCX', 'ALGN', 'AMAT', 'EA', 'REGN', 'CSGP', 'AVGO', 'MU']"
2017-05-19,"['NVDA', 'AAPL', 'AMZN', 'TSLA', 'AMD', 'AVGO', 'LRCX', 'GOOG', 'GOOGL', 'MSFT']","['MSFT', 'CSX', 'INTC', 'EXC', 'ROST', 'FTNT', 'ON', 'ADBE', 'ADP', 'AMGN']","['MSFT', 'AMAT', 'CSX', 'EXC', 'BIIB']","['NVDA', 'MELI', 'ENPH', 'LRCX', 'ADSK', 'ALGN', 'AMAT', 'MU', 'CSX', 'MAR']","['NVDA', 'AMD', 'MU', 'AMAT', 'LRCX', 'MELI', 'CSX', 'ADSK', 'IDXX', 'ALGN']","['NVDA', 'MELI', 'ADSK', 'ALGN', 'LRCX', 'AMAT', 'EA', 'CSGP', 'REGN', 'MU']"
2017-05-22,"['NVDA', 'AAPL', 'AMD', 'TSLA', 'AMZN', 'CSCO', 'GOOGL', 'GOOG', 'CSX', 'AVGO']","['CSX', 'MSFT', 'INTC', 'CMCSA', 'EXC', 'FTNT', 'GILD', 'AMGN', 'ADSK', 'ROST']","['CSX', 'MSFT', 'EXC', 'BIIB']","['NVDA', 'MELI', 'ADSK', 'LRCX', 'ENPH', 'ALGN', 'AMAT', 'AMD', 'MU', 'MAR']","['NVDA', 'AMD', 'MU', 'LRCX', 'MELI', 'CSX', 'ADSK', 'AMAT', 'IDXX', 'ALGN']","['NVDA', 'MELI', 'ADSK', 'ALGN', 'LRCX', 'REGN', 'EA', 'CSGP', 'AMAT', 'ANSS']"
2017-05-23,"['NVDA', 'AAPL', 'TSLA', 'AMD', 'AMZN', 'GOOGL', 'CSCO', 'CSX', 'GOOG', 'MU']","['CSX', 'INTC', 'MSFT', 'SBUX', 'FTNT', 'PEP', 'ADSK', 'AEP', 'ADBE', 'TMUS']","['CSX', 'MSFT', 'EXC', 'PEP', 'EA', 'ADBE', 'TMUS', 'BIIB']","['NVDA', 'MELI', 'ADSK', 'LRCX', 'ENPH', 'ALGN', 'AMAT', 'MU', 'AMD', 'MAR']","['NVDA', 'AMD', 'MU', 'MELI', 'LRCX', 'CSX', 'AMAT', 'ADSK', 'IDXX', 'ALGN']","['NVDA', 'MELI', 'ADSK', 'ALGN', 'LRCX', 'REGN', 'EA', 'AMAT', 'CSGP', 'MAR']"
2017-05-24,"['NVDA', 'AAPL', 'TSLA', 'AMZN', 'AMD', 'CSCO', 'GOOGL', 'MU', 'INTC', 'GOOG']","['INTC', 'MSFT', 'PANW', 'SBUX', 'FTNT', 'TXN', 'TMUS', 'XEL', 'AEP', 'ADP']","['MSFT', 'EXC', 'DLTR', 'ROST', 'VRTX']","['NVDA', 'MELI', 'ADSK', 'ENPH', 'LRCX', 'ALGN', 'AMAT', 'MU', 'CSX', 'EA']","['NVDA', 'AMD', 'MU', 'MELI', 'CSX', 'LRCX', 'ADSK', 'AMAT', 'IDXX', 'ALGN']","['NVDA', 'MELI', 'ADSK', 'EA', 'ALGN', 'MU', 'REGN', 'LRCX', 'CSGP', 'AMAT']"
2017-05-25,"['NVDA', 'AMZN', 'AAPL', 'TSLA', 'GOOGL', 'CMCSA', 'AMD', 'GOOG', 'MSFT', 'CSCO']","['MSFT', 'CSX', 'INTC', 'SBUX', 'EBAY', 'PANW', 'FTNT', 'CTSH', 'COST', 'CSGP']","['MSFT', 'CPRT', 'EXC', 'FTNT', 'ROST', 'COST', 'BIIB', 'VRTX']","['NVDA', 'MELI', 'ADSK', 'ENPH', 'ALGN', 'LRCX', 'CSX', 'AMAT', 'MU', 'EA']","['NVDA', 'AMD', 'MU', 'MELI', 'CSX', 'LRCX', 'ADSK', 'AMAT', 'IDXX', 'ALGN']","['NVDA', 'MELI', 'ADSK', 'ALGN', 'EA', 'MU', 'CSGP', 'REGN', 'LRCX', 'AMAT']"
2017-05-26,"['NVDA', 'TSLA', 'AAPL', 'AMZN', 'GOOGL', 'CSX', 'AMD', 'GOOG', 'MRVL', 'LRCX']","['MSFT', 'INTC', 'CPRT', 'AMAT', 'COST', 'FTNT', 'AEP', 'CTSH', 'ADP', 'ADBE']","['MSFT', 'CMCSA', 'EXC', 'CPRT', 'COST', 'FTNT', 'ROST', 'VRTX']","['NVDA', 'MELI', 'ADSK', 'ALGN', 'ENPH', 'LRCX', 'MU', 'AMAT', 'CSX', 'TSLA']","['NVDA', 'AMD', 'MU', 'CSX', 'MELI', 'LRCX', 'ADSK', 'AMAT', 'IDXX', 'ALGN']","['NVDA', 'MELI', 'ADSK', 'ALGN', 'MU', 'EA', 'AMAT', 'LRCX', 'REGN', 'CSGP']"
2017-05-30,"['NVDA', 'TSLA', 'AAPL', 'AMZN', 'AMD', 'MU', 'GOOGL', 'AVGO', 'GOOG', 'CMCSA']","['MSFT', 'INTC', 'FTNT', 'AMAT', 'ON', 'CPRT', 'PEP', 'CSGP', 'AEP', 'XEL']","['MSFT', 'MRVL', 'EXC', 'CPRT', 'ROST', 'COST']","['NVDA', 'MELI', 'ADSK', 'LRCX', 'MU', 'ALGN', 'ENPH', 'CSX', 'AMAT', 'TSLA']","['NVDA', 'MU', 'AMD', 'CSX', 'MELI', 'LRCX', 'ADSK', 'AMAT', 'IDXX', 'ALGN']","['NVDA', 'MELI', 'ADSK', 'MU', 'EA', 'LRCX', 'AMAT', 'ALGN', 'TSLA', 'MAR']"
2017-05-31,"['NVDA', 'TSLA', 'AAPL', 'AMZN', 'GOOG', 'AVGO', 'AMD', 'GOOGL', 'CSX', 'MSFT']","['MSFT', 'INTC', 'AMAT', 'TXN', 'CDNS', 'CPRT', 'PAYX', 'ADSK', 'ADP', 'ADBE']","['MSFT', 'GILD', 'EXC', 'CPRT', 'ROST', 'VRTX', 'COST', 'ODFL']","['NVDA', 'MELI', 'ADSK', 'MU', 'LRCX', 'ALGN', 'TSLA', 'AMAT', 'CSX', 'ENPH']","['NVDA', 'AMD', 'MU', 'CSX', 'MELI', 'LRCX', 'IDXX', 'ADSK', 'AMAT', 'ALGN']","['NVDA', 'MELI', 'ADSK', 'MU', 'EA', 'TSLA', 'ALGN', 'AMAT', 'LRCX', 'MAR']"
2017-06-01,"['NVDA', 'TSLA', 'PANW', 'AAPL', 'AVGO', 'AMZN', 'AMD', 'GOOG', 'GOOGL', 'CSX']","['MSFT', 'INTC', 'AMAT', 'SBUX', 'CPRT', 'TXN', 'ROST', 'AEP', 'ADP', 'CHTR']","['MSFT', 'EXC', 'CPRT', 'ROST', 'ADP', 'COST', 'ODFL']","['NVDA', 'MELI', 'ADSK', 'LRCX', 'ALGN', 'MU', 'TSLA', 'CSX', 'AMAT', 'ENPH']","['NVDA', 'AMD', 'MU', 'CSX', 'MELI', 'LRCX', 'ADSK', 'AMAT', 'IDXX', 'ALGN']","['NVDA', 'MELI', 'ADSK', 'EA', 'MU', 'ALGN', 'TSLA', 'PANW', 'LRCX', 'AMAT']"
2017-06-02,"['NVDA', 'AAPL', 'AVGO', 'TSLA', 'AMZN', 'AMD', 'GOOG', 'MSFT', 'GOOGL', 'PANW']","['MSFT', 'PANW', 'INTC', 'CMCSA', 'AMAT', 'MRVL', 'DXCM', 'AEP', 'COST', 'ADSK']","['MSFT', 'MRVL', 'EXC', 'AEP', 'COST', 'ROST', 'ODFL']","['NVDA', 'MELI', 'ADSK', 'ALGN', 'LRCX', 'MU', 'AMAT', 'TSLA', 'CSX', 'MAR']","['NVDA', 'AMD', 'MU', 'CSX', 'MELI', 'LRCX', 'AMAT', 'ADSK', 'IDXX', 'ALGN']","['NVDA', 'MELI', 'ADSK', 'EA', 'ALGN', 'MU', 'VRTX', 'LRCX', 'AMAT', 'TSLA']"
2017-06-05,"['NVDA', 'TSLA', 'AAPL', 'AMD', 'AMZN', 'AVGO', 'MSFT', 'GOOGL', 'GOOG', 'MU']","['MSFT', 'INTC', 'FTNT', 'AMAT', 'MRVL', 'ADP', 'XEL', 'AEP', 'ROST', 'ADBE']","['MSFT', 'DXCM', 'ADI', 'FAST', 'AMAT', 'EXC', 'AEP', 'ROST', 'VRTX', 'ODFL']","['NVDA', 'LRCX', 'MU', 'ADSK', 'ALGN', 'TSLA', 'AMAT', 'ENPH', 'MELI', 'VRTX']","['NVDA', 'AMD', 'MU', 'CSX', 'MELI', 'LRCX', 'AMAT', 'IDXX', 'ADSK', 'ALGN']","['NVDA', 'ADSK', 'TSLA', 'VRTX', 'EA', 'MU', 'LRCX', 'ALGN', 'AMAT', 'MELI']"
2017-06-06,"['NVDA', 'TSLA', 'AMD', 'AAPL', 'AMZN', 'GOOG', 'MU', 'MSFT', 'GOOGL', 'AVGO']","['MSFT', 'INTC', 'AMAT', 'MRVL', 'EBAY', 'ROST', 'XEL', 'AEP', 'COST', 'ADBE']","['MSFT', 'AMAT', 'PCAR', 'EBAY', 'ROST', 'AEP', 'COST']","['NVDA', 'MU', 'LRCX', 'ADSK', 'ALGN', 'TSLA', 'ENPH', 'AMAT', 'MELI', 'CSX']","['NVDA', 'AMD', 'MU', 'CSX', 'LRCX', 'MELI', 'AMAT', 'IDXX', 'ADSK', 'ALGN']","['NVDA', 'TSLA', 'ADSK', 'MU', 'EA', 'ALGN', 'LRCX', 'VRTX', 'AMAT', 'MELI']"
2017-06-07,"['NVDA', 'AMD', 'TSLA', 'AAPL', 'AMZN', 'MU', 'AVGO', 'GOOG', 'GOOGL', 'CSX']","['MSFT', 'INTC', 'AMAT', 'AEP', 'XEL', 'ADP', 'CDNS', 'ODFL', 'ADBE', 'FANG']","['MSFT', 'AMAT', 'AMGN', 'AEP', 'COST']","['NVDA', 'MU', 'LRCX', 'TSLA', 'ALGN', 'ADSK', 'MELI', 'AMAT', 'ENPH', 'EA']","['NVDA', 'AMD', 'MU', 'CSX', 'MELI', 'LRCX', 'AMAT', 'IDXX', 'ADSK', 'ALGN']","['NVDA', 'TSLA', 'MU', 'ADSK', 'EA', 'LRCX', 'AMD', 'ALGN', 'AMAT', 'MELI']"
2017-06-08,"['NVDA', 'TSLA', 'AMD', 'AAPL', 'AMZN', 'GOOGL', 'GOOG', 'MU', 'AVGO', 'CMCSA']","['MSFT', 'INTC', 'SBUX', 'PANW', 'GILD', 'EA', 'XEL', 'WBA', 'ADBE', 'AEP']","['MSFT', 'AMAT']","['NVDA', 'MU', 'LRCX', 'TSLA', 'ALGN', 'MELI', 'ADSK', 'AMAT', 'ENPH', 'CSX']","['NVDA', 'AMD', 'MU', 'MELI', 'LRCX', 'CSX', 'AMAT', 'IDXX', 'ALGN', 'ADSK']","['NVDA', 'TSLA', 'MU', 'AMD', 'LRCX', 'ADSK', 'ALGN', 'EA', 'MELI', 'AMAT']"
2017-06-09,"['NVDA', 'AAPL', 'TSLA', 'AMD', 'AMZN', 'GOOGL', 'GOOG', 'AVGO', 'MU', 'MSFT']","['MSFT', 'INTC', 'SBUX', 'ADP', 'ADSK', 'AEP', 'FANG', 'CDNS', 'ODFL']","['MSFT', 'FTNT', 'SIRI', 'COST']","['NVDA', 'TSLA', 'ALGN', 'LRCX', 'MU', 'ENPH', 'ADSK', 'AMAT', 'CSX', 'EA']","['NVDA', 'AMD', 'MU', 'MELI', 'CSX', 'LRCX', 'ALGN', 'AMAT', 'ADSK', 'IDXX']","['NVDA', 'TSLA', 'ALGN', 'AMD', 'LRCX', 'MU', 'EA', 'ADSK', 'MELI', 'VRTX']"
