,gtaa_buy_signal,sentiment_buy,risk_buy,dm_buy_signal,paa_buy_signal,daa_buy_signal
2017-08-16,"['NVDA', 'AAPL', 'AMD']","['INTC', 'MSFT', 'ON']","['MSFT', 'AMAT', 'ODFL']","['ALGN', 'VRTX', 'NVDA']","['NVDA', 'MU', 'LRCX']","['ALGN', 'VRTX', 'CHTR']"
2017-08-17,"['NVDA', 'AAPL', 'TSLA']","['MSFT', 'INTC', 'ON']","['MSFT', 'FAST', 'ORLY']","['VRTX', 'ALGN', 'CHTR']","['NVDA', 'MU', 'AMD']","['VRTX', 'ALGN', 'CHTR']"
2017-08-18,"['NVDA', 'AAPL', 'TSLA']","['CSX', 'CMCSA', 'MSFT']","['MSFT', 'GILD', 'PCAR']","['ALGN', 'VRTX', 'CHTR']","['NVDA', 'MU', 'LRCX']","['VRTX', 'ALGN', 'CHTR']"
2017-08-21,"['NVDA', 'AAPL', 'TSLA']","['INTC', 'MSFT', 'ON']","['MSFT', 'PCAR', 'ODFL']","['ALGN', 'NVDA', 'CHTR']","['NVDA', 'MU', 'LRCX']","['CHTR', 'ALGN', 'NVDA']"
2017-08-22,"['NVDA', 'AAPL', 'TSLA']","['INTC', 'MSFT', 'CMCSA']","['SBUX', 'MSFT', 'PCAR']","['ALGN', 'CHTR', 'ISRG']","['NVDA', 'MU', 'LRCX']","['ALGN', 'CHTR', 'NVDA']"
2017-08-23,"['NVDA', 'AAPL', 'TSLA']","['MU', 'INTC', 'MSFT']","['MSFT', 'AMAT', 'GILD']","['ALGN', 'CHTR', 'EA']","['NVDA', 'MU', 'ALGN']","['ALGN', 'NVDA', 'CHTR']"
2017-08-24,"['NVDA', 'AMZN', 'AAPL']","['MSFT', 'INTC', 'FTNT']","['MSFT', 'DLTR', 'TXN']","['ALGN', 'CHTR', 'ISRG']","['NVDA', 'MU', 'ALGN']","['ALGN', 'NVDA', 'CHTR']"
2017-08-25,"['NVDA', 'AAPL', 'AVGO']","['AMD', 'INTC', 'MSFT']","['MSFT', 'ADSK', 'CPRT']","['ALGN', 'CHTR', 'ADSK']","['NVDA', 'ALGN', 'MU']","['ALGN', 'NVDA', 'CHTR']"
2017-08-28,"['NVDA', 'AAPL', 'TSLA']","['AMD', 'MU', 'INTC']","['MSFT', 'CPRT', 'AMGN']","['ALGN', 'NVDA', 'ISRG']","['NVDA', 'ALGN', 'MU']","['NVDA', 'ALGN', 'VRTX']"
2017-08-29,"['NVDA', 'AAPL', 'TSLA']","['AMD', 'INTC', 'MSFT']","['CSX', 'MSFT', 'GILD']","['ALGN', 'NVDA', 'ISRG']","['NVDA', 'ALGN', 'MU']","['NVDA', 'ALGN', 'VRTX']"
2017-08-30,"['NVDA', 'AAPL', 'AMZN']","['AMD', 'INTC', 'MSFT']","['GILD', 'MSFT', 'CPRT']","['VRTX', 'NVDA', 'ALGN']","['NVDA', 'MU', 'ALGN']","['NVDA', 'VRTX', 'ALGN']"
2017-08-31,"['NVDA', 'AAPL', 'AMZN']","['AMD', 'MSFT', 'MU']","['MSFT', 'MU', 'CPRT']","['VRTX', 'NVDA', 'ALGN']","['NVDA', 'MU', 'ALGN']","['NVDA', 'VRTX', 'ALGN']"
2017-09-01,"['NVDA', 'AAPL', 'AMD']","['AMD', 'MSFT', 'INTC']","['MSFT', 'CSX', 'AMAT']","['VRTX', 'NVDA', 'ALGN']","['NVDA', 'MU', 'ALGN']","['NVDA', 'VRTX', 'ILMN']"
2017-09-05,"['NVDA', 'AAPL', 'AMZN']","['AMD', 'MSFT', 'INTC']","['MSFT', 'AMAT', 'EBAY']","['ALGN', 'VRTX', 'ISRG']","['NVDA', 'MU', 'ALGN']","['ALGN', 'NVDA', 'VRTX']"
2017-09-06,"['NVDA', 'AAPL', 'TSLA']","['AMD', 'INTC', 'MSFT']","['CSX', 'MSFT', 'EBAY']","['ALGN', 'VRTX', 'ISRG']","['NVDA', 'MU', 'ALGN']","['ALGN', 'NVDA', 'ENPH']"
2017-09-07,"['NVDA', 'AAPL', 'CMCSA']","['AMD', 'MSFT', 'INTC']","['MSFT', 'PANW', 'AMAT']","['ALGN', 'VRTX', 'ISRG']","['NVDA', 'MU', 'LRCX']","['ENPH', 'GILD', 'ALGN']"
2017-09-08,"['NVDA', 'AAPL', 'AMD']","['AMD', 'MSFT', 'INTC']","['MSFT', 'CPRT', 'COST']","['ALGN', 'VRTX', 'ISRG']","['NVDA', 'AMD', 'ALGN']","['ENPH', 'GILD', 'ALGN']"
2017-09-11,"['NVDA', 'AAPL', 'TSLA']","['AMD', 'INTC', 'MSFT']","['MSFT', 'CPRT', 'ROST']","['ALGN', 'NVDA', 'VRTX']","['NVDA', 'AMD', 'ALGN']","['ENPH', 'NVDA', 'MU']"
2017-09-12,"['NVDA', 'AAPL', 'TSLA']","['AMD', 'INTC', 'MSFT']","['MSFT', 'CPRT', 'ROST']","['ALGN', 'NVDA', 'VRTX']","['NVDA', 'AMD', 'MU']","['ENPH', 'NVDA', 'MU']"
2017-09-13,"['NVDA', 'AAPL', 'AMZN']","['AMD', 'INTC', 'MSFT']","['MSFT', 'ON', 'CPRT']","['ALGN', 'NVDA', 'VRTX']","['NVDA', 'AMD', 'MU']","['ENPH', 'MU', 'NVDA']"
2017-09-14,"['NVDA', 'TSLA', 'AAPL']","['AMD', 'INTC', 'MSFT']","['CMCSA', 'MSFT', 'MRVL']","['ALGN', 'LRCX', 'MU']","['NVDA', 'MU', 'AMD']","['ENPH', 'MU', 'MELI']"
2017-09-15,"['NVDA', 'AAPL', 'TSLA']","['CMCSA', 'AMD', 'MSFT']","['CMCSA', 'MSFT', 'EBAY']","['NVDA', 'ALGN', 'LRCX']","['NVDA', 'AMD', 'LRCX']","['ENPH', 'NVDA', 'MU']"
2017-09-18,"['NVDA', 'AAPL', 'TSLA']","['AMD', 'MSFT', 'INTC']","['MSFT', 'MRVL', 'CPRT']","['NVDA', 'ALGN', 'LRCX']","['NVDA', 'AMD', 'LRCX']","['ENPH', 'NVDA', 'ALGN']"
2017-09-19,"['NVDA', 'TSLA', 'AAPL']","['AMD', 'INTC', 'MSFT']","['MSFT', 'MRVL', 'SBUX']","['NVDA', 'ALGN', 'MU']","['NVDA', 'AMD', 'MU']","['ENPH', 'NVDA', 'MU']"
2017-09-20,"['NVDA', 'AAPL', 'AMD']","['AMD', 'INTC', 'MSFT']","['MSFT', 'MRVL', 'COST']","['NVDA', 'ALGN', 'MU']","['NVDA', 'AMD', 'MU']","['ENPH', 'NVDA', 'ALGN']"
2017-09-21,"['NVDA', 'AMD', 'AAPL']","['AMD', 'INTC', 'MSFT']","['MSFT', 'EBAY', 'PEP']","['ALGN', 'NVDA', 'MU']","['NVDA', 'AMD', 'MU']","['ENPH', 'NVDA', 'MU']"
2017-09-22,"['NVDA', 'AAPL', 'TSLA']","['AMD', 'INTC', 'MU']","['MSFT', 'EBAY', 'CTSH']","['ALGN', 'NVDA', 'MU']","['NVDA', 'AMD', 'MU']","['ENPH', 'NVDA', 'MU']"
2017-09-25,"['NVDA', 'AAPL', 'TSLA']","['AMD', 'MSFT', 'INTC']","['MSFT', 'TXN', 'CTSH']","['ALGN', 'NVDA', 'MU']","['NVDA', 'MU', 'LRCX']","['ENPH', 'ALGN', 'NVDA']"
2017-09-26,"['NVDA', 'AAPL', 'TSLA']","['AMD', 'INTC', 'MSFT']","['MSFT', 'TXN', 'PEP']","['ALGN', 'NVDA', 'VRTX']","['NVDA', 'LRCX', 'ALGN']","['ENPH', 'NVDA', 'ALGN']"
2017-09-27,"['NVDA', 'AAPL', 'TSLA']","['AMD', 'INTC', 'MSFT']","['MSFT', 'PEP', 'TXN']","['ALGN', 'NVDA', 'MU']","['NVDA', 'LRCX', 'MU']","['ENPH', 'LRCX', 'MU']"
2017-09-28,"['NVDA', 'AAPL', 'TSLA']","['AMD', 'INTC', 'MSFT']","['AMAT', 'MSFT', 'DLTR']","['MU', 'LRCX', 'NVDA']","['NVDA', 'MU', 'LRCX']","['ENPH', 'MU', 'LRCX']"
2017-09-29,"['NVDA', 'AAPL', 'TSLA']","['MU', 'INTC', 'CMCSA']","['AMAT', 'MSFT', 'CPRT']","['MU', 'LRCX', 'NVDA']","['NVDA', 'MU', 'LRCX']","['ENPH', 'MU', 'LRCX']"
2017-10-02,"['NVDA', 'TSLA', 'AAPL']","['INTC', 'AMD', 'MSFT']","['MU', 'AMAT', 'MSFT']","['MU', 'LRCX', 'NVDA']","['NVDA', 'MU', 'LRCX']","['ENPH', 'MU', 'LRCX']"
2017-10-03,"['NVDA', 'TSLA', 'AMD']","['AMD', 'INTC', 'MSFT']","['MSFT', 'AMAT', 'CPRT']","['MU', 'LRCX', 'NVDA']","['NVDA', 'MU', 'LRCX']","['ENPH', 'MU', 'LRCX']"
2017-10-04,"['NVDA', 'TSLA', 'AAPL']","['AMD', 'INTC', 'MSFT']","['AMD', 'MSFT', 'AMAT']","['MU', 'NVDA', 'LRCX']","['NVDA', 'MU', 'LRCX']","['ENPH', 'MU', 'NVDA']"
2017-10-05,"['NVDA', 'AAPL', 'AMZN']","['AMD', 'MSFT', 'INTC']","['MSFT', 'AMAT', 'CPRT']","['MU', 'NVDA', 'LRCX']","['NVDA', 'MU', 'ALGN']","['ENPH', 'MU', 'NVDA']"
2017-10-06,"['NVDA', 'AMZN', 'AAPL']","['AMD', 'INTC', 'CMCSA']","['MSFT', 'CSX', 'MRVL']","['MU', 'NVDA', 'LRCX']","['NVDA', 'MU', 'ALGN']","['ENPH', 'MU', 'NVDA']"
2017-10-09,"['NVDA', 'TSLA', 'AAPL']","['AMD', 'MU', 'INTC']","['MSFT', 'CSX', 'AMAT']","['MU', 'NVDA', 'LRCX']","['NVDA', 'MU', 'ALGN']","['MU', 'NVDA', 'LRCX']"
2017-10-10,"['NVDA', 'TSLA', 'AAPL']","['AMD', 'INTC', 'MSFT']","['MSFT', 'CSX', 'FAST']","['MU', 'NVDA', 'LRCX']","['NVDA', 'MU', 'ALGN']","['MU', 'NVDA', 'LRCX']"
2017-10-11,"['NVDA', 'AAPL', 'TSLA']","['AMD', 'INTC', 'MSFT']","['MSFT', 'AMAT', 'MRVL']","['MU', 'NVDA', 'ALGN']","['NVDA', 'MU', 'ALGN']","['MU', 'NVDA', 'ENPH']"
2017-10-12,"['NVDA', 'AMZN', 'AMD']","['AMD', 'INTC', 'MSFT']","['MU', 'MSFT', 'AMAT']","['MU', 'NVDA', 'ALGN']","['NVDA', 'MU', 'AMD']","['NVDA', 'MU', 'ENPH']"
2017-10-13,"['NVDA', 'AAPL', 'TSLA']","['AMD', 'INTC', 'MSFT']","['MSFT', 'FTNT', 'MRVL']","['NVDA', 'MU', 'LRCX']","['NVDA', 'MU', 'AMD']","['NVDA', 'MU', 'ON']"
2017-10-16,"['NVDA', 'AAPL', 'TSLA']","['AMD', 'INTC', 'MSFT']","['MSFT', 'MRVL', 'FTNT']","['MU', 'NVDA', 'LRCX']","['NVDA', 'MU', 'ALGN']","['NVDA', 'MU', 'AMAT']"
2017-10-17,"['NVDA', 'AAPL', 'TSLA']","['MU', 'AMD', 'MSFT']","['MSFT', 'FTNT', 'PEP']","['NVDA', 'MU', 'LRCX']","['NVDA', 'MU', 'ALGN']","['NVDA', 'MU', 'LRCX']"
2017-10-18,"['NVDA', 'TSLA', 'AAPL']","['AMD', 'INTC', 'MSFT']","['MSFT', 'MRVL', 'PEP']","['MU', 'LRCX', 'NVDA']","['NVDA', 'MU', 'LRCX']","['MU', 'NVDA', 'LRCX']"
2017-10-19,"['NVDA', 'AAPL', 'TSLA']","['AMD', 'INTC', 'MSFT']","['MSFT', 'ADBE', 'MRVL']","['MU', 'LRCX', 'NVDA']","['NVDA', 'MU', 'LRCX']","['NVDA', 'MU', 'LRCX']"
2017-10-20,"['NVDA', 'AAPL', 'TSLA']","['AMD', 'MSFT', 'INTC']","['MSFT', 'ADBE', 'FTNT']","['LRCX', 'MU', 'ALGN']","['NVDA', 'MU', 'LRCX']","['LRCX', 'MU', 'NVDA']"
2017-10-23,"['NVDA', 'AAPL', 'TSLA']","['INTC', 'MSFT', 'AMGN']","['MU', 'MSFT', 'GILD']","['LRCX', 'MU', 'ALGN']","['NVDA', 'MU', 'LRCX']","['NVDA', 'MU', 'LRCX']"
2017-10-24,"['NVDA', 'AMD', 'AAPL']","['INTC', 'MSFT', 'EBAY']","['MSFT', 'WBA', 'FTNT']","['LRCX', 'NVDA', 'ALGN']","['NVDA', 'MU', 'ALGN']","['NVDA', 'MU', 'LRCX']"
2017-10-25,"['NVDA', 'TSLA', 'AAPL']","['INTC', 'MSFT', 'SBUX']","['MSFT', 'GILD', 'PCAR']","['LRCX', 'ALGN', 'MU']","['NVDA', 'MU', 'ALGN']","['MU', 'NVDA', 'LRCX']"
2017-10-26,"['NVDA', 'AMZN', 'TSLA']","['INTC', 'MSFT', 'AMGN']","['MSFT', 'EXC', 'PCAR']","['LRCX', 'ALGN', 'NVDA']","['NVDA', 'ALGN', 'MU']","['MU', 'LRCX', 'NVDA']"
2017-10-27,"['NVDA', 'AMZN', 'AAPL']","['INTC', 'MSFT', 'WBA']","['MSFT', 'ON', 'EXC']","['ALGN', 'NVDA', 'LRCX']","['NVDA', 'ALGN', 'MU']","['ALGN', 'NVDA', 'LRCX']"
2017-10-30,"['NVDA', 'AAPL', 'AMZN']","['INTC', 'MSFT', 'MU']","['MSFT', 'EXC', 'ON']","['ALGN', 'NVDA', 'LRCX']","['NVDA', 'ALGN', 'MU']","['ALGN', 'NVDA', 'ON']"
2017-10-31,"['NVDA', 'AAPL', 'TSLA']","['INTC', 'MSFT', 'CMCSA']","['MU', 'MSFT', 'ON']","['ALGN', 'NVDA', 'MU']","['NVDA', 'ALGN', 'MU']","['ALGN', 'NVDA', 'MU']"
2017-11-01,"['NVDA', 'AAPL', 'TSLA']","['INTC', 'MU', 'MSFT']","['MU', 'MSFT', 'AMAT']","['ALGN', 'NVDA', 'MU']","['NVDA', 'ALGN', 'MU']","['ALGN', 'NVDA', 'MU']"
2017-11-02,"['NVDA', 'AAPL', 'AMZN']","['INTC', 'MSFT', 'ON']","['MU', 'MSFT', 'AMAT']","['ALGN', 'NVDA', 'MU']","['NVDA', 'ALGN', 'MU']","['ALGN', 'NVDA', 'MU']"
2017-11-03,"['NVDA', 'AAPL', 'AVGO']","['INTC', 'MSFT', 'CSX']","['AMD', 'SBUX', 'MU']","['ALGN', 'NVDA', 'MU']","['NVDA', 'ALGN', 'MU']","['ALGN', 'NVDA', 'MU']"
2017-11-06,"['NVDA', 'AAPL', 'AVGO']","['INTC', 'MU', 'MSFT']","['MU', 'MSFT', 'DXCM']","['ALGN', 'NVDA', 'MU']","['NVDA', 'ALGN', 'MU']","['ALGN', 'NVDA', 'MU']"
2017-11-07,"['NVDA', 'AAPL', 'AMZN']","['INTC', 'MSFT', 'CSX']","['MSFT', 'DXCM', 'ADP']","['ALGN', 'NVDA', 'MU']","['NVDA', 'ALGN', 'MU']","['ALGN', 'NVDA', 'MU']"
2017-11-08,"['NVDA', 'AAPL', 'AMZN']","['INTC', 'MU', 'MSFT']","['MU', 'MSFT', 'DXCM']","['ALGN', 'NVDA', 'MU']","['NVDA', 'ALGN', 'MU']","['ALGN', 'ENPH', 'NVDA']"
2017-11-09,"['NVDA', 'AAPL', 'AMZN']","['INTC', 'MSFT', 'CSX']","['MSFT', 'WBA', 'DXCM']","['ALGN', 'NVDA', 'ENPH']","['NVDA', 'ALGN', 'MU']","['ENPH', 'ALGN', 'NVDA']"
2017-11-10,"['NVDA', 'AAPL', 'AMZN']","['INTC', 'MSFT', 'CSX']","['MSFT', 'CMCSA', 'MNST']","['ALGN', 'ENPH', 'NVDA']","['NVDA', 'ALGN', 'MU']","['ENPH', 'ALGN', 'NVDA']"
2017-11-13,"['NVDA', 'AAPL', 'AMZN']","['INTC', 'MSFT', 'FTNT']","['MSFT', 'DXCM', 'AMGN']","['ENPH', 'ALGN', 'MU']","['ALGN', 'MU', 'NVDA']","['ENPH', 'ALGN', 'MU']"
2017-11-14,"['NVDA', 'AAPL', 'AMZN']","['INTC', 'MSFT', 'GILD']","['MSFT', 'DXCM', 'ON']","['ENPH', 'ALGN', 'MU']","['ALGN', 'MU', 'NVDA']","['ENPH', 'ALGN', 'MU']"
2017-11-15,"['NVDA', 'AAPL', 'AMZN']","['MSFT', 'INTC', 'FTNT']","['CMCSA', 'MSFT', 'DXCM']","['ENPH', 'ALGN', 'MU']","['ALGN', 'MU', 'ENPH']","['ENPH', 'ALGN', 'MU']"
2017-11-16,"['NVDA', 'AAPL', 'CSCO']","['INTC', 'MSFT', 'FTNT']","['MSFT', 'ON', 'COST']","['ENPH', 'ALGN', 'MU']","['ALGN', 'MU', 'ENPH']","['ENPH', 'ALGN', 'MU']"
2017-11-17,"['NVDA', 'AAPL', 'INTC']","['INTC', 'MSFT', 'ROST']","['CMCSA', 'MSFT', 'COST']","['ENPH', 'ALGN', 'MU']","['ALGN', 'ENPH', 'MU']","['ENPH', 'ALGN', 'MU']"
2017-11-20,"['NVDA', 'MRVL', 'AAPL']","['MU', 'INTC', 'MSFT']","['MSFT', 'ADI', 'GILD']","['ENPH', 'ALGN', 'MU']","['ALGN', 'MU', 'ENPH']","['ENPH', 'ALGN', 'MU']"
2017-11-21,"['NVDA', 'AAPL', 'PANW']","['INTC', 'MSFT', 'GILD']","['MSFT', 'AMAT', 'ADI']","['ENPH', 'ALGN', 'MU']","['ALGN', 'ENPH', 'MU']","['ENPH', 'ALGN', 'MU']"
2017-11-22,"['NVDA', 'AAPL', 'AMZN']","['MSFT', 'INTC', 'DXCM']","['MSFT', 'AMAT', 'TMUS']","['ENPH', 'ALGN', 'MU']","['ALGN', 'ENPH', 'MU']","['ENPH', 'ALGN', 'MU']"
2017-11-24,"['NVDA', 'AMZN', 'AAPL']","['MSFT', 'INTC', 'PANW']","['MU', 'MSFT', 'AMAT']","['ENPH', 'ALGN', 'MU']","['ALGN', 'MU', 'ENPH']","['ENPH', 'ALGN', 'MU']"
2017-11-27,"['NVDA', 'AMZN', 'AAPL']","['MSFT', 'INTC', 'FAST']","['MU', 'MSFT', 'AMAT']","['ENPH', 'ALGN', 'MU']","['ALGN', 'ENPH', 'MU']","['ENPH', 'MU', 'ALGN']"
2017-11-28,"['NVDA', 'AAPL', 'AMZN']","['MSFT', 'CSX', 'INTC']","['MSFT', 'CSX', 'PCAR']","['ENPH', 'ALGN', 'MU']","['ENPH', 'ALGN', 'MU']","['ENPH', 'ALGN', 'MU']"
2017-11-29,"['NVDA', 'AMZN', 'AAPL']","['CSX', 'MSFT', 'INTC']","['CSX', 'MSFT', 'ROST']","['ENPH', 'ALGN', 'MU']","['ALGN', 'ENPH', 'MU']","['ENPH', 'ALGN', 'MRVL']"
2017-11-30,"['NVDA', 'AAPL', 'AMZN']","['INTC', 'MSFT', 'FAST']","['MSFT', 'ODFL', 'COST']","['ENPH', 'ALGN', 'MRVL']","['ALGN', 'ENPH', 'NVDA']","['ENPH', 'ALGN', 'CPRT']"
2017-12-01,"['NVDA', 'AAPL', 'AMZN']","['MU', 'MSFT', 'INTC']","['MSFT', 'PCAR', 'ROST']","['ENPH', 'ALGN', 'CPRT']","['ALGN', 'ENPH', 'MU']","['ENPH', 'ALGN', 'CPRT']"
2017-12-04,"['NVDA', 'AAPL', 'AMZN']","['MSFT', 'INTC', 'MRVL']","['MSFT', 'COST', 'PCAR']","['ENPH', 'MRVL', 'CPRT']","['ALGN', 'ENPH', 'MU']","['ENPH', 'CPRT', 'MRVL']"
2017-12-05,"['NVDA', 'AAPL', 'AMZN']","['INTC', 'MSFT', 'EBAY']","['MSFT', 'PCAR', 'XEL']","['ENPH', 'CPRT', 'MRVL']","['ALGN', 'ENPH', 'MU']","['ENPH', 'CPRT', 'ROST']"
2017-12-06,"['NVDA', 'AAPL', 'AMZN']","['INTC', 'MSFT', 'PANW']","['AMD', 'MSFT', 'TMUS']","['ENPH', 'CPRT', 'ODFL']","['ALGN', 'MU', 'NVDA']","['ENPH', 'CPRT', 'ROST']"
2017-12-07,"['NVDA', 'AAPL', 'AVGO']","['INTC', 'MSFT', 'FTNT']","['MSFT', 'FTNT', 'TMUS']","['ENPH', 'CPRT', 'ODFL']","['ALGN', 'ENPH', 'MU']","['ENPH', 'CPRT', 'ROST']"
2017-12-08,"['NVDA', 'AAPL', 'AMZN']","['MSFT', 'INTC', 'CMCSA']","['MSFT', 'FTNT', 'ADSK']","['ENPH', 'CPRT', 'ODFL']","['ALGN', 'MU', 'ENPH']","['ENPH', 'CPRT', 'ROST']"
2017-12-11,"['NVDA', 'AAPL', 'TSLA']","['MU', 'MSFT', 'INTC']","['MSFT', 'GILD', 'FTNT']","['ENPH', 'CPRT', 'MRVL']","['ALGN', 'NVDA', 'MU']","['ENPH', 'CPRT', 'ROST']"
2017-12-12,"['NVDA', 'TSLA', 'AAPL']","['MSFT', 'INTC', 'AEP']","['MSFT', 'PEP', 'AEP']","['ENPH', 'CPRT', 'MRVL']","['ALGN', 'ENPH', 'NVDA']","['ENPH', 'CPRT', 'ROST']"
2017-12-13,"['NVDA', 'AAPL', 'TSLA']","['MSFT', 'INTC', 'FTNT']","['MSFT', 'FTNT', 'FAST']","['ENPH', 'CPRT', 'ODFL']","['ALGN', 'MU', 'ENPH']","['ENPH', 'CPRT', 'MELI']"
2017-12-14,"['NVDA', 'TSLA', 'AAPL']","['INTC', 'MSFT', 'FTNT']","['MSFT', 'FTNT', 'FAST']","['ENPH', 'CPRT', 'MELI']","['ALGN', 'ENPH', 'MU']","['ENPH', 'CPRT', 'MELI']"
2017-12-15,"['NVDA', 'AAPL', 'CSX']","['MSFT', 'INTC', 'GILD']","['MSFT', 'FTNT', 'AEP']","['ENPH', 'CPRT', 'ODFL']","['ENPH', 'ALGN', 'MU']","['ENPH', 'CPRT', 'MELI']"
2017-12-18,"['NVDA', 'AAPL', 'CSX']","['INTC', 'MSFT', 'FTNT']","['MSFT', 'FTNT', 'AEP']","['CPRT', 'MELI', 'DLTR']","['ALGN', 'MU', 'MELI']","['ENPH', 'CPRT', 'MELI']"
2017-12-19,"['NVDA', 'AAPL', 'TSLA']","['INTC', 'MSFT', 'FTNT']","['MSFT', 'FTNT', 'SBUX']","['CPRT', 'MELI', 'DLTR']","['ALGN', 'MU', 'MELI']","['ENPH', 'CPRT', 'MELI']"
2017-12-20,"['NVDA', 'AAPL', 'TSLA']","['INTC', 'MSFT', 'FTNT']","['MSFT', 'SBUX', 'TMUS']","['CPRT', 'DLTR', 'ODFL']","['ALGN', 'MU', 'MELI']","['ENPH', 'CPRT', 'DLTR']"
2017-12-21,"['NVDA', 'AAPL', 'TSLA']","['INTC', 'MSFT', 'AMAT']","['MSFT', 'AMAT', 'SBUX']","['CPRT', 'DLTR', 'ODFL']","['ALGN', 'MU', 'ENPH']","['ENPH', 'CPRT', 'LULU']"
2017-12-22,"['NVDA', 'AAPL', 'TSLA']","['INTC', 'MSFT', 'AMAT']","['MSFT', 'TXN', 'FAST']","['ODFL', 'DLTR', 'CPRT']","['ALGN', 'VRTX', 'ENPH']","['ENPH', 'LULU', 'WBD']"
2017-12-26,"['NVDA', 'AAPL', 'MU']","['INTC', 'MSFT', 'AMAT']","['MSFT', 'TXN', 'AMGN']","['ODFL', 'DLTR', 'MELI']","['ALGN', 'ENPH', 'MELI']","['ENPH', 'LULU', 'MELI']"
2017-12-27,"['NVDA', 'AAPL', 'AMZN']","['MSFT', 'EXC', 'AMAT']","['MSFT', 'INTC', 'AEP']","['ALGN', 'ODFL', 'MAR']","['ENPH', 'ALGN', 'MELI']","['ENPH', 'LULU', 'MELI']"
2017-12-28,"['NVDA', 'AAPL', 'AMZN']","['MSFT', 'INTC', 'AMAT']","['AMD', 'MSFT', 'PANW']","['ALGN', 'MAR', 'DLTR']","['ENPH', 'ALGN', 'MELI']","['ENPH', 'LULU', 'MELI']"
2017-12-29,"['NVDA', 'AAPL', 'AMZN']","['MU', 'MSFT', 'AMAT']","['AMD', 'MSFT', 'INTC']","['ALGN', 'MAR', 'MELI']","['ENPH', 'ALGN', 'VRTX']","['ENPH', 'MELI', 'FANG']"
2018-01-02,"['NVDA', 'AAPL', 'AMZN']","['MSFT', 'AMAT', 'ON']","['MSFT', 'AMAT', 'ON']","['ALGN', 'MELI', 'ODFL']","['ENPH', 'ALGN', 'VRTX']","['ENPH', 'MELI', 'LULU']"
2018-01-03,"['NVDA', 'AAPL', 'INTC']","['MSFT', 'AMAT', 'WBA']","['MSFT', 'CSX', 'AMAT']","['ALGN', 'ON', 'NVDA']","['ENPH', 'ALGN', 'NVDA']","['ENPH', 'MELI', 'ON']"
2018-01-04,"['NVDA', 'AAPL', 'INTC']","['MSFT', 'CMCSA', 'EBAY']","['MSFT', 'ON', 'CPRT']","['MU', 'NVDA', 'ON']","['ALGN', 'ENPH', 'MU']","['ENPH', 'ON', 'MU']"
2018-01-05,"['NVDA', 'AAPL', 'AMZN']","['INTC', 'MSFT', 'AMAT']","['MSFT', 'AMAT', 'SBUX']","['NVDA', 'MU', 'ON']","['ALGN', 'ENPH', 'NVDA']","['ENPH', 'MELI', 'ON']"
2018-01-08,"['NVDA', 'TSLA', 'AMZN']","['MSFT', 'CMCSA', 'EXC']","['MSFT', 'AMAT', 'AEP']","['NVDA', 'MELI', 'ON']","['ALGN', 'ENPH', 'NVDA']","['ENPH', 'MELI', 'NVDA']"
2018-01-09,"['NVDA', 'TSLA', 'AAPL']","['MSFT', 'AMAT', 'EXC']","['MSFT', 'AMAT', 'ON']","['NVDA', 'ALGN', 'ODFL']","['ALGN', 'ENPH', 'NVDA']","['ENPH', 'MELI', 'ALGN']"
2018-01-10,"['NVDA', 'AAPL', 'TSLA']","['MSFT', 'AMAT', 'GILD']","['MSFT', 'AMAT', 'ON']","['NVDA', 'MELI', 'ODFL']","['ALGN', 'NVDA', 'ENPH']","['MELI', 'ENPH', 'NVDA']"
2018-01-11,"['NVDA', 'TSLA', 'AAPL']","['MU', 'MSFT', 'AMAT']","['MSFT', 'COST', 'TMUS']","['ALGN', 'NVDA', 'ODFL']","['ALGN', 'NVDA', 'MELI']","['ENPH', 'ALGN', 'ON']"
2018-01-12,"['NVDA', 'AMZN', 'AAPL']","['MSFT', 'AMAT', 'PANW']","['MSFT', 'PANW', 'GILD']","['ALGN', 'NVDA', 'ODFL']","['ALGN', 'NVDA', 'MELI']","['ALGN', 'ON', 'MELI']"
2018-01-16,"['NVDA', 'AMZN', 'AAPL']","['MU', 'MSFT', 'EXC']","['MSFT', 'AMAT', 'SBUX']","['ENPH', 'ALGN', 'ODFL']","['ALGN', 'NVDA', 'MU']","['ALGN', 'ON', 'FANG']"
2018-01-17,"['NVDA', 'AAPL', 'TSLA']","['INTC', 'MSFT', 'GILD']","['MSFT', 'AMAT', 'GILD']","['ALGN', 'ENPH', 'ODFL']","['ALGN', 'NVDA', 'MU']","['ALGN', 'ON', 'TXN']"
2018-01-18,"['NVDA', 'AAPL', 'TSLA']","['MU', 'MSFT', 'EXC']","['MSFT', 'AMAT', 'GILD']","['ALGN', 'ODFL', 'ON']","['ALGN', 'NVDA', 'LRCX']","['ALGN', 'ON', 'ISRG']"
2018-01-19,"['NVDA', 'AAPL', 'AMZN']","['MU', 'MSFT', 'CMCSA']","['MSFT', 'CMCSA', 'AMAT']","['ALGN', 'ENPH', 'ODFL']","['ALGN', 'NVDA', 'LRCX']","['ALGN', 'ON', 'ODFL']"
2018-01-22,"['NVDA', 'AAPL', 'TSLA']","['INTC', 'MSFT', 'EXC']","['MSFT', 'AMAT', 'CTSH']","['ALGN', 'ON', 'ENPH']","['ALGN', 'NVDA', 'MELI']","['ALGN', 'ON', 'NVDA']"
