,gtaa_buy_signal,sentiment_buy,risk_buy,dm_buy_signal,paa_buy_signal,daa_buy_signal
2018-03-01,"['NVDA', 'AAPL', 'AMZN', 'MU', 'GOOGL']","['MSFT', 'PCAR', 'TXN', 'ON', 'GILD']","['MSFT', 'AMAT', 'TXN', 'FAST', 'XEL']","['ENPH', 'NFLX', 'AMZN', 'MELI', 'MU']","['ALGN', 'NVDA', 'ENPH', 'NFLX', 'MU']","['ENPH', 'NFLX', 'MU', 'AMZN', 'MELI']"
2018-03-02,"['NVDA', 'AAPL', 'AMZN', 'MU', 'GOOGL']","['MU', 'INTC', 'MSFT', 'GILD', 'ON']","['AMD', 'MU', 'CSX', 'MSFT', 'TXN']","['ENPH', 'NFLX', 'MELI', 'AMZN', 'MU']","['ALGN', 'NVDA', 'ENPH', 'NFLX', 'MU']","['ENPH', 'NFLX', 'MU', 'MELI', 'WDAY']"
2018-03-05,"['NVDA', 'AAPL', 'AMZN', 'MU', 'LRCX']","['MU', 'INTC', 'MSFT', 'PANW', 'SBUX']","['MU', 'MSFT', 'SBUX', 'FAST', 'XEL']","['ENPH', 'NFLX', 'MU', 'AMZN', 'MELI']","['ENPH', 'ALGN', 'NVDA', 'NFLX', 'MU']","['ENPH', 'NFLX', 'MU', 'MELI', 'NVDA']"
2018-03-06,"['NVDA', 'AAPL', 'AMZN', 'LRCX', 'MU']","['INTC', 'MSFT', 'FTNT', 'MRVL', 'XEL']","['MU', 'MSFT', 'XEL', 'COST']","['ENPH', 'NFLX', 'MU', 'MELI', 'AMZN']","['ENPH', 'ALGN', 'NVDA', 'NFLX', 'MU']","['ENPH', 'NFLX', 'MU', 'MELI', 'ON']"
2018-03-07,"['NVDA', 'AMD', 'AAPL', 'AMZN', 'MU']","['MSFT', 'ROST', 'AEP', 'ODFL', 'VRTX']","['MSFT', 'ROST', 'ADBE']","['ENPH', 'NFLX', 'MU', 'MELI', 'AMZN']","['ENPH', 'ALGN', 'NVDA', 'NFLX', 'MU']","['ENPH', 'NFLX', 'MU', 'MELI', 'LRCX']"
2018-03-08,"['NVDA', 'AAPL', 'AMZN', 'MU', 'LRCX']","['MSFT', 'GILD', 'AEP', 'ODFL', 'SIRI']","['MU', 'MSFT', 'MRVL', 'ANSS']","['ENPH', 'NFLX', 'MU', 'AMZN', 'MELI']","['ENPH', 'ALGN', 'NVDA', 'NFLX', 'MU']","['ENPH', 'NFLX', 'MU', 'LRCX', 'ON']"
2018-03-09,"['NVDA', 'AAPL', 'AMZN', 'LRCX', 'MU']","['MU', 'MSFT', 'ON', 'AEP', 'COST']","['MU', 'MSFT', 'ANSS']","['ENPH', 'NFLX', 'MU', 'MELI', 'AMZN']","['ENPH', 'ALGN', 'NVDA', 'NFLX', 'MU']","['ENPH', 'NFLX', 'MU', 'LRCX', 'MELI']"
2018-03-12,"['NVDA', 'MU', 'AAPL', 'TSLA', 'AMZN']","['MSFT', 'PCAR', 'ON', 'AEP', 'TMUS']","['MU', 'MSFT', 'DLTR', 'PCAR', 'TXN']","['ENPH', 'NFLX', 'MU', 'AMZN', 'ON']","['ENPH', 'ALGN', 'NVDA', 'MU', 'NFLX']","['ENPH', 'MU', 'NFLX', 'LRCX', 'ON']"
2018-03-13,"['NVDA', 'MU', 'AMZN', 'AAPL', 'TSLA']","['MSFT', 'XEL', 'PEP', 'PCAR', 'AEP']","['INTC', 'MSFT', 'XEL', 'PEP', 'PCAR']","['ENPH', 'NFLX', 'MU', 'AMZN', 'MELI']","['ENPH', 'ALGN', 'NVDA', 'MU', 'NFLX']","['ENPH', 'MU', 'NFLX', 'LRCX', 'ON']"
2018-03-14,"['NVDA', 'AAPL', 'AMZN', 'MU', 'GOOGL']","['MSFT', 'GILD', 'ON', 'PEP', 'AEP']","['MSFT', 'PEP', 'AEP', 'PCAR', 'COST']","['ENPH', 'NFLX', 'MU', 'AMZN', 'MELI']","['ENPH', 'ALGN', 'NVDA', 'MU', 'NFLX']","['ENPH', 'MU', 'NFLX', 'LRCX', 'ADSK']"
2018-03-15,"['NVDA', 'AAPL', 'AMZN', 'AVGO', 'MU']","['MSFT', 'PCAR', 'AEP', 'ON', 'COST']","['MSFT', 'ADBE', 'PCAR', 'AEP', 'COST']","['ENPH', 'NFLX', 'MU', 'AMZN', 'ON']","['ENPH', 'ALGN', 'NVDA', 'MU', 'NFLX']","['ENPH', 'MU', 'NFLX', 'LRCX', 'PANW']"
2018-03-16,"['NVDA', 'AAPL', 'AVGO', 'AMZN', 'MU']","['MSFT', 'INTC', 'SBUX', 'CPRT', 'AEP']","['MSFT', 'INTC', 'AEP', 'WDAY', 'ASML']","['ENPH', 'NFLX', 'MU', 'AMZN', 'ADBE']","['ENPH', 'ALGN', 'NVDA', 'MU', 'NFLX']","['ENPH', 'MU', 'NFLX', 'LRCX', 'ON']"
2018-03-19,"['NVDA', 'AAPL', 'AMZN', 'META', 'MU']","['MSFT', 'CPRT', 'AEP', 'COST', 'ODFL']","['AMD', 'MSFT', 'AEP', 'VRTX', 'ANSS']","['ENPH', 'NFLX', 'MU', 'AMZN', 'CPRT']","['ENPH', 'ALGN', 'MU', 'NVDA', 'NFLX']","['ENPH', 'MU', 'NFLX', 'LRCX', 'ADSK']"
2018-03-20,"['NVDA', 'AMZN', 'AAPL', 'GOOGL', 'MU']","['MSFT', 'TMUS', 'AEP', 'ENPH', 'COST']","['AMD', 'MSFT', 'INTC', 'AMAT', 'AEP']","['ENPH', 'NFLX', 'MU', 'AMZN', 'ADBE']","['ENPH', 'ALGN', 'MU', 'NVDA', 'NFLX']","['ENPH', 'MU', 'NFLX', 'ADBE', 'AMZN']"
2018-03-21,"['NVDA', 'AAPL', 'AMZN', 'MU', 'GOOGL']","['MSFT', 'PANW', 'AEP', 'TMUS', 'ENPH']","['MSFT', 'PANW', 'ADBE', 'AEP', 'ANSS']","['ENPH', 'NFLX', 'MU', 'AMZN', 'CPRT']","['ENPH', 'ALGN', 'MU', 'NVDA', 'NFLX']","['ENPH', 'MU', 'NFLX', 'LRCX', 'ADSK']"
2018-03-22,"['NVDA', 'AAPL', 'AMZN', 'MU', 'GOOGL']","['MSFT', 'WBA', 'TMUS', 'AEP', 'ENPH']","['MSFT', 'PANW', 'AEP', 'ADBE', 'ANSS']","['ENPH', 'NFLX', 'MU', 'AMZN', 'CPRT']","['ENPH', 'ALGN', 'MU', 'NVDA', 'NFLX']","['ENPH', 'MU', 'NFLX', 'LRCX', 'ON']"
2018-03-23,"['NVDA', 'AAPL', 'AMZN', 'MU', 'LRCX']","['MSFT', 'TXN', 'TMUS', 'ADBE', 'AEP']","['AMD', 'MSFT', 'TXN', 'PANW', 'ADBE']","['ENPH', 'NFLX', 'MU', 'CPRT', 'PANW']","['ENPH', 'ALGN', 'NVDA', 'NFLX', 'MU']","['ENPH', 'NFLX', 'MU', 'DXCM', 'PANW']"
2018-03-26,"['NVDA', 'AAPL', 'AMZN', 'MU', 'GOOGL']","['MSFT', 'SBUX', 'TXN', 'TMUS', 'AEP']","['MSFT', 'TXN', 'EXC', 'ADBE', 'TMUS']","['ENPH', 'NFLX', 'MU', 'ADBE', 'AMZN']","['ENPH', 'ALGN', 'NVDA', 'NFLX', 'MU']","['ENPH', 'NFLX', 'MU', 'ADBE', 'ADSK']"
2018-03-27,"['NVDA', 'AAPL', 'AMZN', 'MU', 'MSFT']","['MSFT', 'INTC', 'SBUX', 'ADBE', 'AEP']","['MSFT', 'EXC', 'ADBE', 'AEP', 'TMUS']","['ENPH', 'NFLX', 'MU', 'CPRT', 'FTNT']","['ENPH', 'ALGN', 'NVDA', 'NFLX', 'MU']","['ENPH', 'NFLX', 'DXCM', 'MU', 'ADSK']"
2018-03-28,"['NVDA', 'AMZN', 'AAPL', 'MU', 'MSFT']","['MSFT', 'INTC', 'AEP', 'TMUS', 'BKNG']","['MSFT', 'EXC', 'FAST', 'AEP', 'TMUS']","['ENPH', 'MU', 'CPRT', 'LULU', 'FTNT']","['ENPH', 'ALGN', 'NVDA', 'NFLX', 'MU']","['ENPH', 'DXCM', 'NFLX', 'MU', 'CPRT']"
2018-03-29,"['NVDA', 'AMZN', 'AAPL', 'GOOGL', 'MU']","['MSFT', 'INTC', 'CTSH', 'ADBE', 'TMUS']","['MSFT', 'EXC', 'FAST', 'TMUS', 'AEP']","['ENPH', 'NFLX', 'MU', 'CPRT', 'LULU']","['ENPH', 'ALGN', 'NVDA', 'NFLX', 'MU']","['ENPH', 'DXCM', 'NFLX', 'CPRT', 'MU']"
2018-04-02,"['NVDA', 'AMZN', 'AAPL', 'INTC', 'MU']","['MU', 'MSFT', 'FTNT', 'PEP', 'ADBE']","['MSFT', 'EXC', 'FAST', 'PEP', 'AEP']","['ENPH', 'CPRT', 'LULU', 'MU', 'FTNT']","['ENPH', 'ALGN', 'NVDA', 'NFLX', 'MU']","['ENPH', 'DXCM', 'CPRT', 'NFLX', 'LULU']"
2018-04-03,"['NVDA', 'AMZN', 'AAPL', 'MU', 'GOOG']","['MSFT', 'PEP', 'TMUS', 'ADBE', 'AEP']","['MSFT', 'EXC', 'PEP', 'FAST', 'TMUS']","['ENPH', 'MU', 'CPRT', 'LULU', 'FTNT']","['ENPH', 'ALGN', 'NVDA', 'NFLX', 'MU']","['ENPH', 'DXCM', 'CPRT', 'LULU', 'NFLX']"
2018-04-04,"['NVDA', 'AMZN', 'AAPL', 'MU', 'GOOGL']","['MSFT', 'TMUS', 'ADBE', 'ROST', 'CSGP']","['MSFT', 'EXC', 'TMUS', 'FAST', 'AEP']","['ENPH', 'MU', 'CPRT', 'ADBE', 'LULU']","['ENPH', 'NVDA', 'ALGN', 'NFLX', 'MU']","['ENPH', 'DXCM', 'ADBE', 'CPRT', 'PANW']"
2018-04-05,"['NVDA', 'AMZN', 'AAPL', 'MU', 'GOOGL']","['MSFT', 'SBUX', 'TMUS', 'FAST', 'FTNT']","['MSFT', 'CSX', 'EXC', 'TMUS', 'FAST']","['ENPH', 'LULU', 'PANW', 'CPRT', 'ADBE']","['ENPH', 'ALGN', 'NVDA', 'NFLX', 'LULU']","['ENPH', 'DXCM', 'LULU', 'PANW', 'ADBE']"
2018-04-06,"['NVDA', 'AAPL', 'AMZN', 'MU', 'MSFT']","['MSFT', 'PANW', 'SBUX', 'FTNT', 'TMUS']","['MSFT', 'EXC', 'TMUS', 'AEP', 'COST']","['ENPH', 'LULU', 'PANW', 'FTNT', 'ADBE']","['ENPH', 'NVDA', 'ALGN', 'NFLX', 'LULU']","['ENPH', 'DXCM', 'PANW', 'LULU', 'FTNT']"
2018-04-09,"['NVDA', 'AAPL', 'AMZN', 'MU', 'GOOG']","['MU', 'MSFT', 'INTC', 'SBUX', 'ON']","['MSFT', 'TMUS', 'COST', 'AEP']","['ENPH', 'LULU', 'KDP', 'FTNT', 'REGN']","['ENPH', 'ALGN', 'NVDA', 'NFLX', 'LULU']","['ENPH', 'DXCM', 'LULU', 'KDP', 'FTNT']"
2018-04-10,"['NVDA', 'AAPL', 'AMZN', 'MU', 'GOOG']","['AMD', 'MSFT', 'SBUX', 'ON', 'PCAR']","['MSFT', 'AMAT', 'COST', 'AEP', 'SIRI']","['ENPH', 'LULU', 'FTNT', 'ADBE', 'CPRT']","['ENPH', 'NVDA', 'ALGN', 'NFLX', 'MU']","['ENPH', 'DXCM', 'LULU', 'FTNT', 'ADBE']"
2018-04-11,"['NVDA', 'AAPL', 'AMZN', 'MU', 'GOOGL']","['AMD', 'MSFT', 'INTC', 'QCOM', 'TMUS']","['MSFT', 'QCOM', 'AEP', 'COST', 'SIRI']","['ENPH', 'LULU', 'ADBE', 'CPRT', 'FTNT']","['ENPH', 'NVDA', 'ALGN', 'NFLX', 'MU']","['ENPH', 'DXCM', 'LULU', 'NFLX', 'ADBE']"
2018-04-12,"['NVDA', 'AAPL', 'AMZN', 'MU', 'GOOGL']","['MU', 'INTC', 'MSFT', 'ON', 'COST']","['MSFT', 'PANW', 'AMAT', 'COST', 'AEP']","['ENPH', 'LULU', 'ADBE', 'FTNT', 'INTC']","['ENPH', 'NVDA', 'ALGN', 'NFLX', 'MU']","['ENPH', 'LULU', 'DXCM', 'NFLX', 'FTNT']"
2018-04-13,"['NVDA', 'AAPL', 'AMZN', 'AVGO', 'MU']","['MSFT', 'ON', 'PCAR', 'ADBE', 'AEP']","['MSFT', 'AMAT', 'PANW', 'CPRT', 'AEP']","['LULU', 'FTNT', 'ADBE', 'KDP', 'INTC']","['ENPH', 'NVDA', 'ALGN', 'NFLX', 'MU']","['ENPH', 'LULU', 'NFLX', 'DXCM', 'FTNT']"
2018-04-16,"['NVDA', 'AAPL', 'AMZN', 'MU', 'GOOGL']","['MU', 'AMD', 'MSFT', 'ON', 'PCAR']","['MSFT', 'COST', 'AEP', 'SIRI']","['LULU', 'FTNT', 'ADBE', 'INTC', 'PANW']","['ENPH', 'NVDA', 'ALGN', 'NFLX', 'MU']","['ENPH', 'LULU', 'DXCM', 'NFLX', 'FTNT']"
2018-04-17,"['NVDA', 'AAPL', 'AMZN', 'LRCX', 'GOOGL']","['MU', 'MSFT', 'ON', 'PCAR', 'ADBE']","['MSFT', 'AMAT', 'COST', 'AEP', 'SIRI']","['NFLX', 'LULU', 'FTNT', 'ADBE', 'INTC']","['ENPH', 'NVDA', 'ALGN', 'NFLX', 'MU']","['ENPH', 'NFLX', 'LULU', 'DXCM', 'FTNT']"
2018-04-18,"['NVDA', 'AMZN', 'LRCX', 'AAPL', 'CSX']","['AMD', 'INTC', 'MSFT', 'PEP', 'ON']","['MSFT', 'AMAT', 'PEP', 'AEP']","['NFLX', 'LULU', 'FTNT', 'ADBE', 'CPRT']","['ENPH', 'NVDA', 'ALGN', 'NFLX', 'MU']","['ENPH', 'NFLX', 'LULU', 'DXCM', 'FTNT']"
2018-04-19,"['NVDA', 'AAPL', 'AMZN', 'LRCX', 'MU']","['AMD', 'MSFT', 'FTNT', 'ADBE', 'AEP']","['MU', 'MSFT', 'PEP', 'SBUX', 'AEP']","['NFLX', 'LULU', 'FTNT', 'CPRT', 'ADBE']","['ENPH', 'NFLX', 'NVDA', 'ALGN', 'MU']","['ENPH', 'NFLX', 'LULU', 'DXCM', 'FTNT']"
2018-04-20,"['NVDA', 'AAPL', 'AMZN', 'LRCX', 'GOOGL']","['MSFT', 'INTC', 'FTNT', 'AMGN', 'AEP']","['MSFT', 'SBUX', 'CPRT', 'AEP', 'COST']","['ENPH', 'NFLX', 'LULU', 'FTNT', 'PANW']","['ENPH', 'NFLX', 'NVDA', 'ALGN', 'MU']","['ENPH', 'NFLX', 'LULU', 'DXCM', 'FTNT']"
2018-04-23,"['NVDA', 'AAPL', 'AMZN', 'GOOGL', 'GOOG']","['AMD', 'MSFT', 'INTC', 'CSX', 'FTNT']","['MSFT', 'TXN', 'CPRT', 'FAST', 'TMUS']","['ENPH', 'NFLX', 'LULU', 'CPRT', 'FTNT']","['ENPH', 'NFLX', 'NVDA', 'ALGN', 'LULU']","['ENPH', 'LULU', 'NFLX', 'DXCM', 'FTNT']"
2018-04-24,"['NVDA', 'AMZN', 'GOOG', 'MU', 'LRCX']","['AMD', 'INTC', 'MSFT', 'CMCSA', 'CSX']","['MSFT', 'AMAT', 'CDNS', 'COST']","['LULU', 'NFLX', 'FTNT', 'PANW', 'CPRT']","['ENPH', 'NVDA', 'NFLX', 'ALGN', 'LULU']","['ENPH', 'LULU', 'DXCM', 'NFLX', 'FTNT']"
2018-04-25,"['NVDA', 'AMZN', 'GOOG', 'MU', 'MSFT']","['AMD', 'MSFT', 'FTNT', 'PCAR', 'TMUS']","['MSFT', 'AMAT', 'CDNS', 'COST']","['LULU', 'NFLX', 'PANW', 'CPRT', 'FTNT']","['ENPH', 'NVDA', 'ALGN', 'NFLX', 'LULU']","['ENPH', 'LULU', 'DXCM', 'BKR', 'NFLX']"
2018-04-26,"['NVDA', 'AMZN', 'AAPL', 'META', 'GOOGL']","['AMD', 'MSFT', 'PANW', 'AMGN', 'CSGP']","['MSFT', 'AMAT', 'CDNS', 'COST']","['LULU', 'PANW', 'CPRT', 'FTNT', 'INTC']","['ENPH', 'NVDA', 'ALGN', 'NFLX', 'MU']","['ENPH', 'LULU', 'DXCM', 'BKR', 'NFLX']"
2018-04-27,"['NVDA', 'AMZN', 'INTC', 'MU', 'MSFT']","['AMD', 'INTC', 'MU', 'MSFT', 'PANW']","['AMD', 'MSFT', 'AMAT', 'TXN', 'CDNS']","['LULU', 'NFLX', 'PANW', 'AMZN', 'CPRT']","['ENPH', 'NVDA', 'ALGN', 'NFLX', 'LULU']","['ENPH', 'LULU', 'BKR', 'NFLX', 'DXCM']"
2018-04-30,"['NVDA', 'AAPL', 'AMZN', 'MU', 'MSFT']","['AMD', 'MSFT', 'FTNT', 'CHTR', 'PANW']","['MSFT', 'AMAT', 'CHTR', 'TXN', 'AMGN']","['LULU', 'NFLX', 'PANW', 'AMZN', 'FTNT']","['ENPH', 'NVDA', 'NFLX', 'LULU', 'ALGN']","['ENPH', 'LULU', 'BKR', 'NFLX', 'PANW']"
2018-05-01,"['NVDA', 'AAPL', 'AMZN', 'GOOGL', 'MU']","['AMD', 'MSFT', 'INTC', 'FTNT', 'AMGN']","['MSFT', 'CHTR', 'CDNS', 'ADI', 'COST']","['NFLX', 'LULU', 'AMZN', 'PANW', 'FTNT']","['ENPH', 'NVDA', 'NFLX', 'LULU', 'ALGN']","['ENPH', 'LULU', 'BKR', 'NFLX', 'AMZN']"
2018-05-02,"['NVDA', 'AAPL', 'AMZN', 'GOOG', 'MU']","['AMD', 'MSFT', 'PANW', 'FTNT', 'PCAR']","['MSFT', 'PCAR', 'COST', 'CDNS', 'ADI']","['ENPH', 'NFLX', 'LULU', 'AMZN', 'PANW']","['ENPH', 'NVDA', 'NFLX', 'LULU', 'ALGN']","['ENPH', 'LULU', 'NFLX', 'BKR', 'PANW']"
2018-05-03,"['NVDA', 'AAPL', 'AMZN', 'GOOG', 'MSFT']","['AMD', 'MSFT', 'DXCM', 'TMUS', 'ON']","['MSFT', 'CDNS', 'ADI']","['ENPH', 'LULU', 'NFLX', 'AMZN', 'CPRT']","['ENPH', 'NVDA', 'NFLX', 'ALGN', 'LULU']","['ENPH', 'DXCM', 'LULU', 'NFLX', 'BKR']"
2018-05-04,"['NVDA', 'AAPL', 'AMZN', 'GOOG', 'GOOGL']","['AMD', 'MU', 'INTC', 'MSFT', 'ON']","['MSFT', 'ADI', 'CDNS']","['NFLX', 'LULU', 'AMZN', 'CPRT', 'DXCM']","['ENPH', 'NVDA', 'NFLX', 'LULU', 'ALGN']","['ENPH', 'DXCM', 'NFLX', 'LULU', 'AMZN']"
2018-05-07,"['NVDA', 'AAPL', 'AMZN', 'GOOGL', 'MU']","['AMD', 'MU', 'MSFT', 'ON', 'PEP']","['MSFT', 'CDNS', 'COST', 'ADI', 'ADBE']","['ENPH', 'NFLX', 'LULU', 'AMZN', 'DXCM']","['ENPH', 'NVDA', 'NFLX', 'ALGN', 'LULU']","['ENPH', 'DXCM', 'NFLX', 'NVDA', 'LULU']"
2018-05-08,"['NVDA', 'AAPL', 'AMZN', 'GOOGL', 'MU']","['AMD', 'MU', 'MSFT', 'PANW', 'PEP']","['MSFT', 'CDNS', 'ADBE', 'COST', 'WDAY']","['ENPH', 'NFLX', 'LULU', 'CPRT', 'ADBE']","['ENPH', 'NVDA', 'NFLX', 'ALGN', 'LULU']","['ENPH', 'DXCM', 'NFLX', 'NVDA', 'LULU']"
2018-05-09,"['NVDA', 'AAPL', 'AMZN', 'AMD', 'GOOGL']","['AMD', 'MSFT', 'FTNT', 'PANW', 'EXC']","['MSFT', 'COST', 'WDAY', 'VRTX', 'BKNG']","['ENPH', 'LULU', 'ADBE', 'PANW', 'CPRT']","['ENPH', 'NVDA', 'NFLX', 'ALGN', 'LULU']","['ENPH', 'DXCM', 'NFLX', 'NVDA', 'BKR']"
2018-05-10,"['NVDA', 'AAPL', 'AMZN', 'AMD', 'MU']","['AMD', 'CMCSA', 'MSFT', 'FTNT', 'ENPH']","['CMCSA', 'MSFT', 'QCOM', 'MRVL', 'PCAR']","['ENPH', 'LULU', 'FTNT', 'CPRT', 'ADBE']","['ENPH', 'NVDA', 'NFLX', 'ALGN', 'LULU']","['ENPH', 'DXCM', 'NFLX', 'PANW', 'CPRT']"
2018-05-11,"['NVDA', 'AAPL', 'AMZN', 'AMD', 'GOOGL']","['AMD', 'MSFT', 'FTNT', 'MRVL', 'AMGN']","['MSFT', 'MRVL', 'PCAR', 'XEL', 'PAYX']","['ENPH', 'LULU', 'CPRT', 'FTNT', 'ADBE']","['ENPH', 'ALGN', 'NFLX', 'NVDA', 'CPRT']","['ENPH', 'DXCM', 'NFLX', 'CPRT', 'FTNT']"
2018-05-14,"['NVDA', 'AAPL', 'AMD', 'AMZN', 'GOOGL']","['AMD', 'MU', 'MSFT', 'FTNT', 'CDNS']","['MSFT', 'PAYX']","['ENPH', 'NFLX', 'LULU', 'CPRT', 'DXCM']","['ENPH', 'ALGN', 'NFLX', 'NVDA', 'CPRT']","['ENPH', 'DXCM', 'CPRT', 'NFLX', 'LULU']"
2018-05-15,"['NVDA', 'AMZN', 'AAPL', 'AMD', 'MU']","['AMD', 'MSFT', 'ON', 'AEP', 'AMGN']","['MSFT', 'PAYX', 'ADBE', 'SIRI', 'WDAY']","['ENPH', 'LULU', 'NFLX', 'CPRT', 'DXCM']","['ENPH', 'ALGN', 'NFLX', 'LULU', 'MU']","['ENPH', 'DXCM', 'CPRT', 'LULU', 'NFLX']"
2018-05-16,"['NVDA', 'AAPL', 'AMD', 'MU', 'AMZN']","['AMD', 'MSFT', 'ON', 'AEP', 'CDNS']","['MSFT', 'AMGN', 'PAYX', 'ADBE', 'WDAY']","['ENPH', 'LULU', 'NFLX', 'CPRT', 'DXCM']","['ENPH', 'ALGN', 'NFLX', 'LULU', 'MU']","['ENPH', 'DXCM', 'CPRT', 'LULU', 'NFLX']"
2018-05-17,"['NVDA', 'AAPL', 'MU', 'CSCO', 'AMZN']","['AMD', 'MSFT', 'INTC', 'ON', 'AEP']","['MSFT', 'SBUX', 'AMGN', 'PAYX']","['ENPH', 'LULU', 'CPRT', 'DXCM', 'ALGN']","['ENPH', 'ALGN', 'NFLX', 'LULU', 'MU']","['ENPH', 'DXCM', 'CPRT', 'LULU', 'ORLY']"
2018-05-18,"['NVDA', 'AAPL', 'AMD', 'AMZN', 'LRCX']","['AMD', 'MSFT', 'ON', 'AMGN', 'AEP']","['MSFT', 'CSX', 'SBUX', 'AMGN', 'AEP']","['ENPH', 'LULU', 'ALGN', 'DXCM', 'CPRT']","['ENPH', 'ALGN', 'LULU', 'NFLX', 'MU']","['ENPH', 'DXCM', 'LULU', 'AMD', 'ORLY']"
2018-05-21,"['NVDA', 'AAPL', 'MU', 'AMZN', 'AMD']","['AMD', 'INTC', 'MSFT', 'ROST', 'ON']","['MSFT', 'AEP', 'AMGN']","['ENPH', 'LULU', 'NFLX', 'ALGN', 'PANW']","['ENPH', 'ALGN', 'NFLX', 'LULU', 'MU']","['ENPH', 'DXCM', 'ALGN', 'AMD', 'LULU']"
2018-05-22,"['NVDA', 'MU', 'AAPL', 'AMD', 'AMZN']","['AMD', 'MSFT', 'ON', 'ADBE', 'AMGN']","['MU', 'MSFT', 'AMGN', 'AEP']","['ENPH', 'LULU', 'NFLX', 'ALGN', 'PANW']","['ENPH', 'ALGN', 'NFLX', 'MU', 'LULU']","['ENPH', 'DXCM', 'MU', 'ALGN', 'AMD']"
2018-05-23,"['NVDA', 'AAPL', 'AMZN', 'MU', 'AMD']","['AMD', 'MSFT', 'INTC', 'ON', 'AEP']","['MSFT', 'CSX', 'AEP']","['ENPH', 'NFLX', 'LULU', 'MU', 'ALGN']","['ENPH', 'ALGN', 'NFLX', 'LULU', 'MU']","['ENPH', 'DXCM', 'MU', 'ALGN', 'LULU']"
2018-05-24,"['NVDA', 'AAPL', 'MU', 'AMZN', 'AMD']","['AMD', 'MSFT', 'ON', 'QCOM', 'ROST']","['AMD', 'MSFT', 'TXN', 'AEP', 'SIRI']","['ENPH', 'NFLX', 'LULU', 'MU', 'ALGN']","['ENPH', 'ALGN', 'NFLX', 'LULU', 'MU']","['ENPH', 'MU', 'ALGN', 'DXCM', 'NFLX']"
2018-05-25,"['NVDA', 'AAPL', 'MU', 'AMZN', 'AMD']","['AMD', 'MRVL', 'INTC', 'MSFT', 'ON']","['MU', 'AMD', 'MSFT', 'CPRT', 'TXN']","['ENPH', 'NFLX', 'LULU', 'MU', 'ALGN']","['ENPH', 'ALGN', 'LULU', 'NFLX', 'MU']","['ENPH', 'MU', 'ALGN', 'DXCM', 'AMD']"
2018-05-29,"['NVDA', 'AAPL', 'AMZN', 'MU', 'AMD']","['AMD', 'MSFT', 'QCOM', 'CPRT', 'ON']","['MSFT', 'CPRT', 'DXCM', 'ALGN']","['ENPH', 'NFLX', 'MU', 'ALGN', 'LULU']","['ENPH', 'ALGN', 'LULU', 'NFLX', 'MU']","['ENPH', 'MU', 'ALGN', 'DXCM', 'NFLX']"
2018-05-30,"['NVDA', 'MU', 'AAPL', 'AMD', 'AMZN']","['MU', 'AMD', 'MSFT', 'ON', 'AMGN']","['MSFT', 'MNST', 'DXCM']","['ENPH', 'NFLX', 'MU', 'ALGN', 'LULU']","['ENPH', 'ALGN', 'LULU', 'NFLX', 'MU']","['ENPH', 'MU', 'ALGN', 'DXCM', 'NFLX']"
2018-05-31,"['NVDA', 'AAPL', 'MU', 'GOOGL', 'AMZN']","['AMD', 'MSFT', 'INTC', 'ON', 'QCOM']","['MSFT', 'ENPH', 'DXCM']","['ENPH', 'NFLX', 'ALGN', 'LULU', 'MU']","['ENPH', 'ALGN', 'LULU', 'NFLX', 'MU']","['ENPH', 'ALGN', 'DXCM', 'MU', 'NFLX']"
2018-06-01,"['NVDA', 'AAPL', 'MU', 'AMD', 'AMZN']","['AMD', 'MSFT', 'QCOM', 'EBAY', 'ON']","['MSFT', 'MRVL', 'PEP', 'COST', 'ENPH']","['ENPH', 'LULU', 'NFLX', 'ALGN', 'DXCM']","['ENPH', 'LULU', 'ALGN', 'NFLX', 'MU']","['ENPH', 'LULU', 'DXCM', 'ALGN', 'NFLX']"
2018-06-04,"['NVDA', 'AAPL', 'AMD', 'MU', 'AMZN']","['AMD', 'MSFT', 'CSX', 'QCOM', 'ON']","['MSFT', 'MRVL', 'TMUS', 'COST', 'VRSK']","['ENPH', 'LULU', 'NFLX', 'ALGN', 'DXCM']","['ENPH', 'LULU', 'ALGN', 'NFLX', 'MU']","['ENPH', 'LULU', 'ALGN', 'AMD', 'DXCM']"
2018-06-05,"['NVDA', 'AMZN', 'AAPL', 'AMD', 'AVGO']","['MU', 'MSFT', 'CSX', 'PEP', 'AMGN']","['MU', 'MSFT', 'MRVL', 'TXN', 'PEP']","['ENPH', 'LULU', 'NFLX', 'ALGN', 'MU']","['ENPH', 'LULU', 'ALGN', 'NFLX', 'MU']","['ENPH', 'LULU', 'ALGN', 'AMD', 'DXCM']"
2018-06-06,"['NVDA', 'AMZN', 'AMD', 'AAPL', 'LRCX']","['AMD', 'MU', 'MSFT', 'MNST', 'QCOM']","['MU', 'MSFT', 'AMAT', 'MRVL', 'VRTX']","['ENPH', 'LULU', 'ALGN', 'NFLX', 'DXCM']","['ENPH', 'LULU', 'ALGN', 'NFLX', 'MU']","['ENPH', 'LULU', 'ALGN', 'AMD', 'NFLX']"
