,gtaa_buy_signal,sentiment_buy,risk_buy,dm_buy_signal,paa_buy_signal,daa_buy_signal
2017-07-05,"['NVDA', 'TSLA', 'AMD']","['INTC', 'MSFT', 'FTNT']","['ORLY', 'WBA', 'AEP']","['ALGN', 'ORLY', 'CSX']","['NVDA', 'AMD', 'MU']","['NVDA', 'AMD', 'ALGN']"
2017-07-06,"['NVDA', 'TSLA', 'AAPL']","['MSFT', 'INTC', 'SBUX']","['AEP', 'FANG', 'CHTR']","['ALGN', 'ORLY', 'LRCX']","['NVDA', 'AMD', 'MU']","['NVDA', 'ALGN', 'CSX']"
2017-07-07,"['NVDA', 'TSLA', 'AMD']","['MU', 'INTC', 'MSFT']","['EXC', 'WBA', 'AEP']","['ALGN', 'ORLY', 'VRTX']","['NVDA', 'AMD', 'MU']","['NVDA', 'ALGN', 'CSX']"
2017-07-10,"['NVDA', 'TSLA', 'AAPL']","['INTC', 'MSFT', 'CSX']","['SBUX', 'FANG', 'CHTR']","['NVDA', 'ALGN', 'ORLY']","['NVDA', 'AMD', 'MU']","['NVDA', 'AMD', 'ALGN']"
2017-07-11,"['NVDA', 'TSLA', 'AAPL']","['INTC', 'MSFT', 'CSX']","['WBA', 'EA', 'FANG']","['NVDA', 'ALGN', 'MU']","['NVDA', 'AMD', 'MU']","['NVDA', 'AMD', 'CSGP']"
2017-07-12,"['NVDA', 'TSLA', 'AAPL']","['INTC', 'MU', 'MSFT']","['PANW', 'WBA', 'EA']","['NVDA', 'ALGN', 'AMD']","['NVDA', 'AMD', 'MU']","['NVDA', 'AMD', 'ALGN']"
2017-07-13,"['NVDA', 'TSLA', 'AMD']","['MSFT', 'INTC', 'FTNT']","['PANW', 'FANG']","['NVDA', 'ALGN', 'VRTX']","['NVDA', 'AMD', 'MU']","['NVDA', 'AMD', 'ALGN']"
2017-07-14,"['NVDA', 'TSLA', 'AMD']","['MSFT', 'INTC', 'EBAY']","['AMD', 'FANG']","['NVDA', 'ALGN', 'MU']","['NVDA', 'AMD', 'MU']","['NVDA', 'AMD', 'ALGN']"
2017-07-17,"['NVDA', 'TSLA', 'AAPL']","['MSFT', 'INTC', 'SBUX']","['PANW', 'AMGN', 'FANG']","['NVDA', 'ALGN', 'MU']","['NVDA', 'AMD', 'MU']","['NVDA', 'AMD', 'ALGN']"
2017-07-18,"['NVDA', 'TSLA', 'AMZN']","['MSFT', 'INTC', 'SBUX']","['AMD', 'WBA', 'PANW']","['NVDA', 'ALGN', 'NFLX']","['NVDA', 'AMD', 'MU']","['NVDA', 'NFLX', 'AMD']"
2017-07-19,"['NVDA', 'TSLA', 'CSX']","['MSFT', 'INTC', 'CMCSA']","['AMGN', 'FANG']","['VRTX', 'NVDA', 'ALGN']","['NVDA', 'AMD', 'MU']","['VRTX', 'NVDA', 'NFLX']"
2017-07-20,"['NVDA', 'TSLA', 'AAPL']","['MSFT', 'MU', 'INTC']","['GILD', 'PCAR', 'FANG']","['NVDA', 'VRTX', 'ALGN']","['NVDA', 'AMD', 'MU']","['VRTX', 'NVDA', 'NFLX']"
2017-07-21,"['NVDA', 'AAPL', 'TSLA']","['MSFT', 'INTC', 'SBUX']","['EBAY', 'WBA', 'CTSH']","['VRTX', 'NVDA', 'NFLX']","['NVDA', 'AMD', 'MU']","['VRTX', 'NVDA', 'NFLX']"
2017-07-24,"['NVDA', 'TSLA', 'AAPL']","['MSFT', 'INTC', 'ROST']","['CTSH', 'PAYX', 'FANG']","['VRTX', 'NVDA', 'ALGN']","['NVDA', 'AMD', 'MU']","['VRTX', 'NVDA', 'NFLX']"
2017-07-25,"['NVDA', 'GOOGL', 'TSLA']","['MSFT', 'INTC', 'FTNT']","['AMD', 'PAYX', 'FANG']","['VRTX', 'NVDA', 'ALGN']","['NVDA', 'MU', 'NFLX']","['VRTX', 'NVDA', 'NFLX']"
2017-07-26,"['NVDA', 'AMD', 'TSLA']","['MSFT', 'INTC', 'EXC']","['CSX', 'AEP', 'FANG']","['VRTX', 'NVDA', 'NFLX']","['NVDA', 'AMD', 'NFLX']","['VRTX', 'NVDA', 'NFLX']"
2017-07-27,"['NVDA', 'AMZN', 'AMD']","['INTC', 'MSFT', 'FTNT']",['FANG'],"['VRTX', 'NVDA', 'ALGN']","['NVDA', 'MU', 'AMD']","['NVDA', 'VRTX', 'NFLX']"
2017-07-28,"['NVDA', 'AMZN', 'TSLA']","['INTC', 'CSX', 'MSFT']",['SBUX'],"['NVDA', 'ALGN', 'VRTX']","['NVDA', 'MU', 'AMD']","['NVDA', 'ALGN', 'VRTX']"
2017-07-31,"['NVDA', 'AMZN', 'TSLA']","['MU', 'INTC', 'MSFT']",,"['NVDA', 'VRTX', 'ALGN']","['NVDA', 'MU', 'NFLX']","['NVDA', 'VRTX', 'NFLX']"
2017-08-01,"['NVDA', 'AAPL', 'TSLA']","['INTC', 'MSFT', 'FTNT']","['WBA', 'EA', 'ANSS']","['NVDA', 'VRTX', 'ALGN']","['NVDA', 'MU', 'AMD']","['NVDA', 'VRTX', 'ALGN']"
2017-08-02,"['NVDA', 'AAPL', 'TSLA']","['INTC', 'MU', 'MSFT']","['FANG', 'ANSS']","['NVDA', 'VRTX', 'ALGN']","['NVDA', 'MU', 'AMD']","['NVDA', 'VRTX', 'ALGN']"
2017-08-03,"['NVDA', 'TSLA', 'AAPL']","['AMD', 'INTC', 'MSFT']",['FANG'],"['NVDA', 'VRTX', 'ALGN']","['NVDA', 'AMD', 'MU']","['NVDA', 'VRTX', 'ALGN']"
2017-08-04,"['NVDA', 'TSLA', 'AAPL']","['AMD', 'MSFT', 'INTC']",['FANG'],"['NVDA', 'VRTX', 'ALGN']","['NVDA', 'AMD', 'MU']","['NVDA', 'VRTX', 'NFLX']"
2017-08-07,"['NVDA', 'TSLA', 'AAPL']","['AMD', 'MSFT', 'INTC']",,"['NVDA', 'VRTX', 'ALGN']","['NVDA', 'AMD', 'MU']","['NVDA', 'VRTX', 'ALGN']"
2017-08-08,"['NVDA', 'AAPL', 'TSLA']","['AMD', 'INTC', 'MSFT']","['SBUX', 'PANW']","['NVDA', 'ALGN', 'VRTX']","['NVDA', 'MU', 'AMD']","['NVDA', 'VRTX', 'ALGN']"
2017-08-09,"['NVDA', 'AAPL', 'TSLA']","['AMD', 'INTC', 'MSFT']","['CMCSA', 'PANW']","['NVDA', 'ALGN', 'VRTX']","['NVDA', 'MU', 'AMD']","['NVDA', 'ALGN', 'VRTX']"
2017-08-10,"['NVDA', 'AAPL', 'AMZN']","['AMD', 'MSFT', 'INTC']",['PANW'],"['NVDA', 'ALGN', 'VRTX']","['NVDA', 'MU', 'AMD']","['NVDA', 'ALGN', 'VRTX']"
2017-08-11,"['NVDA', 'AAPL', 'AMZN']","['AMD', 'MSFT', 'INTC']","['ADP', 'PANW']","['ALGN', 'VRTX', 'NVDA']","['NVDA', 'MU', 'AMD']","['VRTX', 'ALGN', 'CHTR']"
2017-08-14,"['NVDA', 'AAPL', 'TSLA']","['AMD', 'MSFT', 'INTC']","['MU', 'PANW', 'VRTX']","['ALGN', 'VRTX', 'NVDA']","['NVDA', 'MU', 'AMD']","['VRTX', 'ALGN', 'NVDA']"
2017-08-15,"['NVDA', 'AAPL', 'AMD']","['INTC', 'MSFT', 'ON']","['WBA', 'PANW']","['ALGN', 'VRTX', 'NVDA']","['NVDA', 'MU', 'AMD']","['ALGN', 'VRTX', 'NVDA']"
2017-08-16,"['NVDA', 'AAPL', 'AMD']","['INTC', 'MSFT', 'ON']","['PANW', 'COST']","['ALGN', 'VRTX', 'NVDA']","['NVDA', 'MU', 'LRCX']","['ALGN', 'VRTX', 'CHTR']"
2017-08-17,"['NVDA', 'AAPL', 'TSLA']","['MSFT', 'INTC', 'ON']",['COST'],"['VRTX', 'ALGN', 'CHTR']","['NVDA', 'MU', 'AMD']","['VRTX', 'ALGN', 'CHTR']"
2017-08-18,"['NVDA', 'AAPL', 'TSLA']","['CSX', 'CMCSA', 'MSFT']",['COST'],"['ALGN', 'VRTX', 'CHTR']","['NVDA', 'MU', 'LRCX']","['VRTX', 'ALGN', 'CHTR']"
2017-08-21,"['NVDA', 'AAPL', 'TSLA']","['INTC', 'MSFT', 'ON']",['BIIB'],"['ALGN', 'NVDA', 'CHTR']","['NVDA', 'MU', 'LRCX']","['CHTR', 'ALGN', 'NVDA']"
2017-08-22,"['NVDA', 'AAPL', 'TSLA']","['INTC', 'MSFT', 'CMCSA']",['MU'],"['ALGN', 'CHTR', 'ISRG']","['NVDA', 'MU', 'LRCX']","['ALGN', 'CHTR', 'NVDA']"
2017-08-23,"['NVDA', 'AAPL', 'TSLA']","['MU', 'INTC', 'MSFT']","['COST', 'ADI', 'BIIB']","['ALGN', 'CHTR', 'EA']","['NVDA', 'MU', 'ALGN']","['ALGN', 'NVDA', 'CHTR']"
2017-08-24,"['NVDA', 'AMZN', 'AAPL']","['MSFT', 'INTC', 'FTNT']","['AMD', 'COST']","['ALGN', 'CHTR', 'ISRG']","['NVDA', 'MU', 'ALGN']","['ALGN', 'NVDA', 'CHTR']"
2017-08-25,"['NVDA', 'AAPL', 'AVGO']","['AMD', 'INTC', 'MSFT']",,"['ALGN', 'CHTR', 'ADSK']","['NVDA', 'ALGN', 'MU']","['ALGN', 'NVDA', 'CHTR']"
2017-08-28,"['NVDA', 'AAPL', 'TSLA']","['AMD', 'MU', 'INTC']",['ADI'],"['ALGN', 'NVDA', 'ISRG']","['NVDA', 'ALGN', 'MU']","['NVDA', 'ALGN', 'VRTX']"
2017-08-29,"['NVDA', 'AAPL', 'TSLA']","['AMD', 'INTC', 'MSFT']","['AMD', 'EBAY', 'VRTX']","['ALGN', 'NVDA', 'ISRG']","['NVDA', 'ALGN', 'MU']","['NVDA', 'ALGN', 'VRTX']"
2017-08-30,"['NVDA', 'AAPL', 'AMZN']","['AMD', 'INTC', 'MSFT']","['SBUX', 'WBA']","['VRTX', 'NVDA', 'ALGN']","['NVDA', 'MU', 'ALGN']","['NVDA', 'VRTX', 'ALGN']"
2017-08-31,"['NVDA', 'AAPL', 'AMZN']","['AMD', 'MSFT', 'MU']","['SBUX', 'WBA']","['VRTX', 'NVDA', 'ALGN']","['NVDA', 'MU', 'ALGN']","['NVDA', 'VRTX', 'ALGN']"
2017-09-01,"['NVDA', 'AAPL', 'AMD']","['AMD', 'MSFT', 'INTC']",,"['VRTX', 'NVDA', 'ALGN']","['NVDA', 'MU', 'ALGN']","['NVDA', 'VRTX', 'ILMN']"
2017-09-05,"['NVDA', 'AAPL', 'AMZN']","['AMD', 'MSFT', 'INTC']",['AMD'],"['ALGN', 'VRTX', 'ISRG']","['NVDA', 'MU', 'ALGN']","['ALGN', 'NVDA', 'VRTX']"
2017-09-06,"['NVDA', 'AAPL', 'TSLA']","['AMD', 'INTC', 'MSFT']",,"['ALGN', 'VRTX', 'ISRG']","['NVDA', 'MU', 'ALGN']","['ALGN', 'NVDA', 'ENPH']"
2017-09-07,"['NVDA', 'AAPL', 'CMCSA']","['AMD', 'MSFT', 'INTC']",['CMCSA'],"['ALGN', 'VRTX', 'ISRG']","['NVDA', 'MU', 'LRCX']","['ENPH', 'GILD', 'ALGN']"
2017-09-08,"['NVDA', 'AAPL', 'AMD']","['AMD', 'MSFT', 'INTC']","['AMD', 'WBA']","['ALGN', 'VRTX', 'ISRG']","['NVDA', 'AMD', 'ALGN']","['ENPH', 'GILD', 'ALGN']"
2017-09-11,"['NVDA', 'AAPL', 'TSLA']","['AMD', 'INTC', 'MSFT']","['CSX', 'ADP', 'AEP']","['ALGN', 'NVDA', 'VRTX']","['NVDA', 'AMD', 'ALGN']","['ENPH', 'NVDA', 'MU']"
2017-09-12,"['NVDA', 'AAPL', 'TSLA']","['AMD', 'INTC', 'MSFT']","['WBA', 'AEP']","['ALGN', 'NVDA', 'VRTX']","['NVDA', 'AMD', 'MU']","['ENPH', 'NVDA', 'MU']"
2017-09-13,"['NVDA', 'AAPL', 'AMZN']","['AMD', 'INTC', 'MSFT']","['WBA', 'AEP']","['ALGN', 'NVDA', 'VRTX']","['NVDA', 'AMD', 'MU']","['ENPH', 'MU', 'NVDA']"
2017-09-14,"['NVDA', 'TSLA', 'AAPL']","['AMD', 'INTC', 'MSFT']",['AEP'],"['ALGN', 'LRCX', 'MU']","['NVDA', 'MU', 'AMD']","['ENPH', 'MU', 'MELI']"
2017-09-15,"['NVDA', 'AAPL', 'TSLA']","['CMCSA', 'AMD', 'MSFT']","['GILD', 'AEP']","['NVDA', 'ALGN', 'LRCX']","['NVDA', 'AMD', 'LRCX']","['ENPH', 'NVDA', 'MU']"
2017-09-18,"['NVDA', 'AAPL', 'TSLA']","['AMD', 'MSFT', 'INTC']","['WBA', 'AEP']","['NVDA', 'ALGN', 'LRCX']","['NVDA', 'AMD', 'LRCX']","['ENPH', 'NVDA', 'ALGN']"
2017-09-19,"['NVDA', 'TSLA', 'AAPL']","['AMD', 'INTC', 'MSFT']","['AMD', 'AEP']","['NVDA', 'ALGN', 'MU']","['NVDA', 'AMD', 'MU']","['ENPH', 'NVDA', 'MU']"
2017-09-20,"['NVDA', 'AAPL', 'AMD']","['AMD', 'INTC', 'MSFT']","['AMD', 'CSX', 'EXC']","['NVDA', 'ALGN', 'MU']","['NVDA', 'AMD', 'MU']","['ENPH', 'NVDA', 'ALGN']"
2017-09-21,"['NVDA', 'AMD', 'AAPL']","['AMD', 'INTC', 'MSFT']",['AEP'],"['ALGN', 'NVDA', 'MU']","['NVDA', 'AMD', 'MU']","['ENPH', 'NVDA', 'MU']"
2017-09-22,"['NVDA', 'AAPL', 'TSLA']","['AMD', 'INTC', 'MU']","['WBA', 'AEP']","['ALGN', 'NVDA', 'MU']","['NVDA', 'AMD', 'MU']","['ENPH', 'NVDA', 'MU']"
2017-09-25,"['NVDA', 'AAPL', 'TSLA']","['AMD', 'MSFT', 'INTC']","['WBA', 'AEP']","['ALGN', 'NVDA', 'MU']","['NVDA', 'MU', 'LRCX']","['ENPH', 'ALGN', 'NVDA']"
2017-09-26,"['NVDA', 'AAPL', 'TSLA']","['AMD', 'INTC', 'MSFT']","['CMCSA', 'PANW', 'TMUS']","['ALGN', 'NVDA', 'VRTX']","['NVDA', 'LRCX', 'ALGN']","['ENPH', 'NVDA', 'ALGN']"
2017-09-27,"['NVDA', 'AAPL', 'TSLA']","['AMD', 'INTC', 'MSFT']","['AEP', 'ADSK']","['ALGN', 'NVDA', 'MU']","['NVDA', 'LRCX', 'MU']","['ENPH', 'LRCX', 'MU']"
2017-09-28,"['NVDA', 'AAPL', 'TSLA']","['AMD', 'INTC', 'MSFT']","['GILD', 'FTNT', 'WBA']","['MU', 'LRCX', 'NVDA']","['NVDA', 'MU', 'LRCX']","['ENPH', 'MU', 'LRCX']"
2017-09-29,"['NVDA', 'AAPL', 'TSLA']","['MU', 'INTC', 'CMCSA']","['FTNT', 'WBA', 'ADSK']","['MU', 'LRCX', 'NVDA']","['NVDA', 'MU', 'LRCX']","['ENPH', 'MU', 'LRCX']"
2017-10-02,"['NVDA', 'TSLA', 'AAPL']","['INTC', 'AMD', 'MSFT']","['FTNT', 'CHTR']","['MU', 'LRCX', 'NVDA']","['NVDA', 'MU', 'LRCX']","['ENPH', 'MU', 'LRCX']"
2017-10-03,"['NVDA', 'TSLA', 'AMD']","['AMD', 'INTC', 'MSFT']","['FTNT', 'WBA', 'CHTR']","['MU', 'LRCX', 'NVDA']","['NVDA', 'MU', 'LRCX']","['ENPH', 'MU', 'LRCX']"
2017-10-04,"['NVDA', 'TSLA', 'AAPL']","['AMD', 'INTC', 'MSFT']","['MU', 'CHTR']","['MU', 'NVDA', 'LRCX']","['NVDA', 'MU', 'LRCX']","['ENPH', 'MU', 'NVDA']"
2017-10-05,"['NVDA', 'AAPL', 'AMZN']","['AMD', 'MSFT', 'INTC']","['AMD', 'COST', 'AMGN']","['MU', 'NVDA', 'LRCX']","['NVDA', 'MU', 'ALGN']","['ENPH', 'MU', 'NVDA']"
2017-10-06,"['NVDA', 'AMZN', 'AAPL']","['AMD', 'INTC', 'CMCSA']",,"['MU', 'NVDA', 'LRCX']","['NVDA', 'MU', 'ALGN']","['ENPH', 'MU', 'NVDA']"
2017-10-09,"['NVDA', 'TSLA', 'AAPL']","['AMD', 'MU', 'INTC']",['WBA'],"['MU', 'NVDA', 'LRCX']","['NVDA', 'MU', 'ALGN']","['MU', 'NVDA', 'LRCX']"
2017-10-10,"['NVDA', 'TSLA', 'AAPL']","['AMD', 'INTC', 'MSFT']","['WBA', 'TMUS', 'BIIB']","['MU', 'NVDA', 'LRCX']","['NVDA', 'MU', 'ALGN']","['MU', 'NVDA', 'LRCX']"
2017-10-11,"['NVDA', 'AAPL', 'TSLA']","['AMD', 'INTC', 'MSFT']","['MU', 'AMD', 'FAST']","['MU', 'NVDA', 'ALGN']","['NVDA', 'MU', 'ALGN']","['MU', 'NVDA', 'ENPH']"
2017-10-12,"['NVDA', 'AMZN', 'AMD']","['AMD', 'INTC', 'MSFT']",['EBAY'],"['MU', 'NVDA', 'ALGN']","['NVDA', 'MU', 'AMD']","['NVDA', 'MU', 'ENPH']"
2017-10-13,"['NVDA', 'AAPL', 'TSLA']","['AMD', 'INTC', 'MSFT']","['WBA', 'PEP', 'ADBE']","['NVDA', 'MU', 'LRCX']","['NVDA', 'MU', 'AMD']","['NVDA', 'MU', 'ON']"
2017-10-16,"['NVDA', 'AAPL', 'TSLA']","['AMD', 'INTC', 'MSFT']",,"['MU', 'NVDA', 'LRCX']","['NVDA', 'MU', 'ALGN']","['NVDA', 'MU', 'AMAT']"
2017-10-17,"['NVDA', 'AAPL', 'TSLA']","['MU', 'AMD', 'MSFT']","['MU', 'SBUX', 'WDAY']","['NVDA', 'MU', 'LRCX']","['NVDA', 'MU', 'ALGN']","['NVDA', 'MU', 'LRCX']"
2017-10-18,"['NVDA', 'TSLA', 'AAPL']","['AMD', 'INTC', 'MSFT']","['SBUX', 'GILD', 'WBA']","['MU', 'LRCX', 'NVDA']","['NVDA', 'MU', 'LRCX']","['MU', 'NVDA', 'LRCX']"
2017-10-19,"['NVDA', 'AAPL', 'TSLA']","['AMD', 'INTC', 'MSFT']","['SBUX', 'EA', 'COST']","['MU', 'LRCX', 'NVDA']","['NVDA', 'MU', 'LRCX']","['NVDA', 'MU', 'LRCX']"
2017-10-20,"['NVDA', 'AAPL', 'TSLA']","['AMD', 'MSFT', 'INTC']","['MU', 'WDAY']","['LRCX', 'MU', 'ALGN']","['NVDA', 'MU', 'LRCX']","['LRCX', 'MU', 'NVDA']"
2017-10-23,"['NVDA', 'AAPL', 'TSLA']","['INTC', 'MSFT', 'AMGN']",,"['LRCX', 'MU', 'ALGN']","['NVDA', 'MU', 'LRCX']","['NVDA', 'MU', 'LRCX']"
2017-10-24,"['NVDA', 'AMD', 'AAPL']","['INTC', 'MSFT', 'EBAY']","['CSX', 'BIIB', 'SIRI']","['LRCX', 'NVDA', 'ALGN']","['NVDA', 'MU', 'ALGN']","['NVDA', 'MU', 'LRCX']"
2017-10-25,"['NVDA', 'TSLA', 'AAPL']","['INTC', 'MSFT', 'SBUX']",['BIIB'],"['LRCX', 'ALGN', 'MU']","['NVDA', 'MU', 'ALGN']","['MU', 'NVDA', 'LRCX']"
2017-10-26,"['NVDA', 'AMZN', 'TSLA']","['INTC', 'MSFT', 'AMGN']",['MRVL'],"['LRCX', 'ALGN', 'NVDA']","['NVDA', 'ALGN', 'MU']","['MU', 'LRCX', 'NVDA']"
2017-10-27,"['NVDA', 'AMZN', 'AAPL']","['INTC', 'MSFT', 'WBA']","['PANW', 'MRVL', 'CHTR']","['ALGN', 'NVDA', 'LRCX']","['NVDA', 'ALGN', 'MU']","['ALGN', 'NVDA', 'LRCX']"
2017-10-30,"['NVDA', 'AAPL', 'AMZN']","['INTC', 'MSFT', 'MU']","['AMD', 'TMUS', 'MRVL']","['ALGN', 'NVDA', 'LRCX']","['NVDA', 'ALGN', 'MU']","['ALGN', 'NVDA', 'ON']"
2017-10-31,"['NVDA', 'AAPL', 'TSLA']","['INTC', 'MSFT', 'CMCSA']","['AMD', 'BIIB']","['ALGN', 'NVDA', 'MU']","['NVDA', 'ALGN', 'MU']","['ALGN', 'NVDA', 'MU']"
2017-11-01,"['NVDA', 'AAPL', 'TSLA']","['INTC', 'MU', 'MSFT']",['SBUX'],"['ALGN', 'NVDA', 'MU']","['NVDA', 'ALGN', 'MU']","['ALGN', 'NVDA', 'MU']"
2017-11-02,"['NVDA', 'AAPL', 'AMZN']","['INTC', 'MSFT', 'ON']","['TMUS', 'CHTR']","['ALGN', 'NVDA', 'MU']","['NVDA', 'ALGN', 'MU']","['ALGN', 'NVDA', 'MU']"
2017-11-03,"['NVDA', 'AAPL', 'AVGO']","['INTC', 'MSFT', 'CSX']",,"['ALGN', 'NVDA', 'MU']","['NVDA', 'ALGN', 'MU']","['ALGN', 'NVDA', 'MU']"
2017-11-06,"['NVDA', 'AAPL', 'AVGO']","['INTC', 'MU', 'MSFT']","['TMUS', 'PANW', 'WBA']","['ALGN', 'NVDA', 'MU']","['NVDA', 'ALGN', 'MU']","['ALGN', 'NVDA', 'MU']"
2017-11-07,"['NVDA', 'AAPL', 'AMZN']","['INTC', 'MSFT', 'CSX']","['PANW', 'ALGN']","['ALGN', 'NVDA', 'MU']","['NVDA', 'ALGN', 'MU']","['ALGN', 'NVDA', 'MU']"
2017-11-08,"['NVDA', 'AAPL', 'AMZN']","['INTC', 'MU', 'MSFT']","['AMD', 'PANW', 'CHTR']","['ALGN', 'NVDA', 'MU']","['NVDA', 'ALGN', 'MU']","['ALGN', 'ENPH', 'NVDA']"
2017-11-09,"['NVDA', 'AAPL', 'AMZN']","['INTC', 'MSFT', 'CSX']","['MU', 'PANW', 'CTSH']","['ALGN', 'NVDA', 'ENPH']","['NVDA', 'ALGN', 'MU']","['ENPH', 'ALGN', 'NVDA']"
2017-11-10,"['NVDA', 'AAPL', 'AMZN']","['INTC', 'MSFT', 'CSX']","['PANW', 'CTSH']","['ALGN', 'ENPH', 'NVDA']","['NVDA', 'ALGN', 'MU']","['ENPH', 'ALGN', 'NVDA']"
2017-11-13,"['NVDA', 'AAPL', 'AMZN']","['INTC', 'MSFT', 'FTNT']","['BIIB', 'ORLY']","['ENPH', 'ALGN', 'MU']","['ALGN', 'MU', 'NVDA']","['ENPH', 'ALGN', 'MU']"
2017-11-14,"['NVDA', 'AAPL', 'AMZN']","['INTC', 'MSFT', 'GILD']",['GILD'],"['ENPH', 'ALGN', 'MU']","['ALGN', 'MU', 'NVDA']","['ENPH', 'ALGN', 'MU']"
2017-11-15,"['NVDA', 'AAPL', 'AMZN']","['MSFT', 'INTC', 'FTNT']",,"['ENPH', 'ALGN', 'MU']","['ALGN', 'MU', 'ENPH']","['ENPH', 'ALGN', 'MU']"
2017-11-16,"['NVDA', 'AAPL', 'CSCO']","['INTC', 'MSFT', 'FTNT']",['GILD'],"['ENPH', 'ALGN', 'MU']","['ALGN', 'MU', 'ENPH']","['ENPH', 'ALGN', 'MU']"
2017-11-17,"['NVDA', 'AAPL', 'INTC']","['INTC', 'MSFT', 'ROST']",,"['ENPH', 'ALGN', 'MU']","['ALGN', 'ENPH', 'MU']","['ENPH', 'ALGN', 'MU']"
2017-11-20,"['NVDA', 'MRVL', 'AAPL']","['MU', 'INTC', 'MSFT']",,"['ENPH', 'ALGN', 'MU']","['ALGN', 'MU', 'ENPH']","['ENPH', 'ALGN', 'MU']"
2017-11-21,"['NVDA', 'AAPL', 'PANW']","['INTC', 'MSFT', 'GILD']","['CSX', 'ADP']","['ENPH', 'ALGN', 'MU']","['ALGN', 'ENPH', 'MU']","['ENPH', 'ALGN', 'MU']"
2017-11-22,"['NVDA', 'AAPL', 'AMZN']","['MSFT', 'INTC', 'DXCM']",,"['ENPH', 'ALGN', 'MU']","['ALGN', 'ENPH', 'MU']","['ENPH', 'ALGN', 'MU']"
2017-11-24,"['NVDA', 'AMZN', 'AAPL']","['MSFT', 'INTC', 'PANW']","['ADSK', 'ADP', 'ADBE']","['ENPH', 'ALGN', 'MU']","['ALGN', 'MU', 'ENPH']","['ENPH', 'ALGN', 'MU']"
2017-11-27,"['NVDA', 'AMZN', 'AAPL']","['MSFT', 'INTC', 'FAST']",['AMD'],"['ENPH', 'ALGN', 'MU']","['ALGN', 'ENPH', 'MU']","['ENPH', 'MU', 'ALGN']"
2017-11-28,"['NVDA', 'AAPL', 'AMZN']","['MSFT', 'CSX', 'INTC']","['AMD', 'SIRI']","['ENPH', 'ALGN', 'MU']","['ENPH', 'ALGN', 'MU']","['ENPH', 'ALGN', 'MU']"
2017-11-29,"['NVDA', 'AMZN', 'AAPL']","['CSX', 'MSFT', 'INTC']","['ADSK', 'EA']","['ENPH', 'ALGN', 'MU']","['ALGN', 'ENPH', 'MU']","['ENPH', 'ALGN', 'MRVL']"
2017-11-30,"['NVDA', 'AAPL', 'AMZN']","['INTC', 'MSFT', 'FAST']","['CMCSA', 'EA', 'CDNS']","['ENPH', 'ALGN', 'MRVL']","['ALGN', 'ENPH', 'NVDA']","['ENPH', 'ALGN', 'CPRT']"
2017-12-01,"['NVDA', 'AAPL', 'AMZN']","['MU', 'MSFT', 'INTC']","['MU', 'ENPH', 'ORLY']","['ENPH', 'ALGN', 'CPRT']","['ALGN', 'ENPH', 'MU']","['ENPH', 'ALGN', 'CPRT']"
2017-12-04,"['NVDA', 'AAPL', 'AMZN']","['MSFT', 'INTC', 'MRVL']",['FANG'],"['ENPH', 'MRVL', 'CPRT']","['ALGN', 'ENPH', 'MU']","['ENPH', 'CPRT', 'MRVL']"
2017-12-05,"['NVDA', 'AAPL', 'AMZN']","['INTC', 'MSFT', 'EBAY']","['AMD', 'FANG']","['ENPH', 'CPRT', 'MRVL']","['ALGN', 'ENPH', 'MU']","['ENPH', 'CPRT', 'ROST']"
2017-12-06,"['NVDA', 'AAPL', 'AMZN']","['INTC', 'MSFT', 'PANW']","['ADI', 'FANG']","['ENPH', 'CPRT', 'ODFL']","['ALGN', 'MU', 'NVDA']","['ENPH', 'CPRT', 'ROST']"
2017-12-07,"['NVDA', 'AAPL', 'AVGO']","['INTC', 'MSFT', 'FTNT']",['FANG'],"['ENPH', 'CPRT', 'ODFL']","['ALGN', 'ENPH', 'MU']","['ENPH', 'CPRT', 'ROST']"
2017-12-08,"['NVDA', 'AAPL', 'AMZN']","['MSFT', 'INTC', 'CMCSA']",,"['ENPH', 'CPRT', 'ODFL']","['ALGN', 'MU', 'ENPH']","['ENPH', 'CPRT', 'ROST']"
2017-12-11,"['NVDA', 'AAPL', 'TSLA']","['MU', 'MSFT', 'INTC']",,"['ENPH', 'CPRT', 'MRVL']","['ALGN', 'NVDA', 'MU']","['ENPH', 'CPRT', 'ROST']"
2017-12-12,"['NVDA', 'TSLA', 'AAPL']","['MSFT', 'INTC', 'AEP']","['ADBE', 'WDAY']","['ENPH', 'CPRT', 'MRVL']","['ALGN', 'ENPH', 'NVDA']","['ENPH', 'CPRT', 'ROST']"
2017-12-13,"['NVDA', 'AAPL', 'TSLA']","['MSFT', 'INTC', 'FTNT']","['AMD', 'CHTR', 'WDAY']","['ENPH', 'CPRT', 'ODFL']","['ALGN', 'MU', 'ENPH']","['ENPH', 'CPRT', 'MELI']"
2017-12-14,"['NVDA', 'TSLA', 'AAPL']","['INTC', 'MSFT', 'FTNT']","['WDAY', 'CHTR', 'BIIB']","['ENPH', 'CPRT', 'MELI']","['ALGN', 'ENPH', 'MU']","['ENPH', 'CPRT', 'MELI']"
2017-12-15,"['NVDA', 'AAPL', 'CSX']","['MSFT', 'INTC', 'GILD']",['ORLY'],"['ENPH', 'CPRT', 'ODFL']","['ENPH', 'ALGN', 'MU']","['ENPH', 'CPRT', 'MELI']"
